2021-08-31 16:46:00	comb	323.92	141	2272
2021-08-31 16:48:00	comb	324.07	149	2421
2021-08-31 16:50:00	comb	324.17	138	2559
2021-08-31 16:52:00	comb	323.99	131	2690
2021-08-31 16:54:00	comb	325.2	173	2863
2021-08-31 16:56:00	comb	324.27	154	3017
2021-08-31 16:58:00	comb	323.64	173	3190
2021-08-31 17:00:00	comb	325.17	253	3443
2021-08-31 17:02:00	comb	325.63	205	3648
2021-08-31 17:04:00	comb	325.57	126	3774
2021-08-31 17:06:00	comb	324.99	120	3894
2021-08-31 17:08:00	comb	324.19	159	4053
2021-08-31 17:14:00	comb	323.1	156	4209
2021-08-31 17:16:00	comb	322.22	169	4378
2021-08-31 17:18:00	comb	322.28	157	4535
2021-08-31 17:20:00	comb	322.28	166	4701
2021-08-31 17:22:00	comb	322.77	158	4859
2021-08-31 17:24:00	comb	323.04	149	5008
2021-08-31 17:26:00	comb	323.02	105	5113
2021-08-31 17:28:00	comb	322.87	110	5223
2021-08-31 17:30:00	comb	323.39	128	5351
2021-08-31 17:32:00	comb	323.53	156	5507
2021-08-31 17:34:00	comb	323.66	194	5701
2021-08-31 17:36:00	comb	323.75	114	5815
2021-08-31 17:38:00	comb	324.29	183	5998
2021-08-31 17:48:00	comb	322.13	110	6108
2021-08-31 17:50:00	comb	320.6	220	6328
2021-08-31 17:56:00	comb	317.81	226	6554
2021-08-31 18:00:00	comb	317.84	192	6746
2021-08-31 18:04:00	comb	316.79	172	6918
2021-08-31 18:06:00	comb	316.75	136	7054
2021-08-31 18:08:00	comb	317.3	158	7212
2021-08-31 18:10:00	comb	316.96	164	7376
2021-08-31 18:14:00	comb	316.96	190	7566
2021-08-31 18:24:00	comb	316.24	138	7704
2021-08-31 18:46:00	comb	317.79	109	7813
2021-08-31 18:50:00	comb	317.59	53	7866
2021-08-31 19:00:00	comb	316.6	50	7916
2021-08-31 19:06:00	comb	317.63	150	8066
2021-08-31 19:08:00	comb	317.69	142	8208
2021-08-31 19:10:00	comb	317.72	131	8339
2021-08-31 19:14:00	comb	317.67	60	8399
2021-08-31 19:30:00	comb	318.0	137	8536
2021-08-31 19:56:00	comb	320.56	82	8618
2021-08-31 19:58:00	comb	320.69	99	8717
2021-08-31 20:00:00	comb	320.53	94	8811
2021-08-31 20:12:00	comb	321.47	61	8872
2021-08-31 20:14:00	comb	321.37	69	8941
2021-08-31 20:46:00	comb	320.95	58	8999
2021-09-01 15:20:00	comb	319.88	183	183
2021-09-01 15:22:00	comb	319.62	142	325
2021-09-01 15:24:00	comb	319.58	140	465
2021-09-01 15:26:00	comb	319.43	78	543
2021-09-01 15:28:00	comb	319.54	57	600
2021-09-01 15:30:00	comb	321.32	128	728
2021-09-01 15:32:00	comb	321.32	136	864
2021-09-01 15:34:00	comb	321.23	106	970
2021-09-01 15:36:00	comb	321.54	147	1117
2021-09-01 15:38:00	comb	322.14	129	1246
2021-09-01 15:40:00	comb	322.41	137	1383
2021-09-01 15:42:00	comb	322.79	146	1529
2021-09-01 15:46:00	comb	324.13	101	1630
2021-09-01 15:48:00	comb	324.67	158	1788
2021-09-01 15:56:00	comb	324.91	136	1924
2021-09-01 16:02:00	comb	325.25	117	2041
2021-09-01 16:04:00	comb	324.74	140	2181
2021-09-01 16:06:00	comb	325.49	136	2317
2021-09-01 16:16:00	comb	323.56	151	2468
2021-09-01 16:18:00	comb	324.31	162	2630
2021-09-01 16:22:00	comb	324.26	125	2755
2021-09-01 16:26:00	comb	325.22	176	2931
2021-09-01 16:38:00	comb	325.44	216	3147
2021-09-01 16:40:00	comb	325.27	167	3314
2021-09-01 16:46:00	comb	325.09	158	3472
2021-09-01 16:48:00	comb	324.72	154	3626
2021-09-01 17:00:00	comb	322.17	249	3875
2021-09-01 17:02:00	comb	323.03	234	4109
2021-09-01 17:12:00	comb	321.57	153	4262
2021-09-01 17:30:00	comb	321.96	148	4410
2021-09-01 17:40:00	comb	322.51	42	4452
2021-09-01 17:48:00	comb	320.84	109	4561
2021-09-01 17:50:00	comb	320.86	66	4627
2021-09-01 17:52:00	comb	320.91	93	4720
2021-09-01 17:54:00	comb	320.85	70	4790
2021-09-01 17:58:00	comb	320.65	66	4856
2021-09-01 18:00:00	comb	320.55	114	4970
2021-09-01 18:06:00	comb	320.59	110	5080
2021-09-01 18:12:00	comb	320.78	87	5167
2021-09-01 18:22:00	comb	322.84	104	5271
2021-09-01 18:34:00	comb	321.79	57	5328
2021-09-01 20:38:00	comb	321.63	17	5345
2021-09-01 20:44:00	comb	321.24	37	5382
2021-09-02 15:20:00	comb	324.1	74	74
2021-09-02 15:26:00	comb	323.3	70	144
2021-09-02 15:34:00	comb	322.94	102	246
2021-09-02 15:40:00	comb	321.75	158	404
2021-09-02 15:46:00	comb	322.68	78	482
2021-09-02 15:56:00	comb	323.45	124	606
2021-09-02 16:38:00	comb	322.85	168	774
2021-09-02 16:56:00	comb	324.46	110	884
2021-09-02 17:50:00	comb	323.74	78	962
2021-09-02 17:54:00	comb	323.79	89	1051
2021-09-02 18:02:00	comb	324.33	84	1135
2021-09-02 18:20:00	comb	325.12	66	1201
2021-09-03 15:22:00	comb	326.19	96	96
2021-09-03 15:30:00	comb	333.27	246	342
2021-09-03 15:32:00	comb	335.01	264	606
2021-09-03 15:34:00	comb	330.64	268	874
2021-09-03 15:36:00	comb	328.41	271	1145
2021-09-03 15:38:00	comb	327.45	271	1416
2021-09-03 15:40:00	comb	326.97	257	1673
2021-09-03 15:42:00	comb	326.59	255	1928
2021-09-03 15:44:00	comb	325.65	214	2142
2021-09-03 15:50:00	comb	326.93	219	2361
2021-09-03 15:52:00	comb	328.05	182	2543
2021-09-03 15:54:00	comb	328.66	195	2738
2021-09-03 15:58:00	comb	327.73	198	2936
2021-09-03 16:00:00	comb	327.99	237	3173
2021-09-03 16:02:00	comb	328.83	209	3382
2021-09-03 16:04:00	comb	328.88	216	3598
2021-09-03 16:06:00	comb	328.97	182	3780
2021-09-03 16:08:00	comb	329.2	158	3938
2021-09-03 16:10:00	comb	328.04	181	4119
2021-09-03 16:12:00	comb	329.38	143	4262
2021-09-03 16:18:00	comb	328.03	174	4436
2021-09-03 16:20:00	comb	329.3	190	4626
2021-09-03 16:22:00	comb	329.92	191	4817
2021-09-03 16:24:00	comb	328.83	145	4962
2021-09-03 16:26:00	comb	329.63	153	5115
2021-09-03 16:30:00	comb	328.34	228	5343
2021-09-03 16:32:00	comb	328.54	218	5561
2021-09-03 16:34:00	comb	328.41	188	5749
2021-09-03 16:36:00	comb	329.04	203	5952
2021-09-03 16:40:00	comb	326.25	237	6189
2021-09-03 16:42:00	comb	325.66	214	6403
2021-09-03 16:44:00	comb	325.72	193	6596
2021-09-03 16:46:00	comb	326.66	199	6795
2021-09-03 16:48:00	comb	326.8	187	6982
2021-09-03 16:50:00	comb	327.58	177	7159
2021-09-03 16:54:00	comb	327.77	189	7348
2021-09-03 16:58:00	comb	328.43	115	7463
2021-09-03 17:02:00	comb	327.66	212	7675
2021-09-03 17:04:00	comb	327.24	181	7856
2021-09-03 17:06:00	comb	325.9	208	8064
2021-09-03 17:08:00	comb	327.33	131	8195
2021-09-03 17:10:00	comb	327.79	137	8332
2021-09-03 17:12:00	comb	327.68	112	8444
2021-09-03 17:24:00	comb	328.76	128	8572
2021-09-03 17:28:00	comb	329.13	115	8687
2021-09-03 17:44:00	comb	331.62	110	8797
2021-09-03 17:46:00	comb	331.47	134	8931
2021-09-03 17:50:00	comb	329.9	120	9051
2021-09-03 17:54:00	comb	329.93	140	9191
2021-09-03 17:56:00	comb	330.47	123	9314
2021-09-03 18:04:00	comb	331.92	88	9402
2021-09-03 18:12:00	comb	333.5	127	9529
2021-09-03 18:30:00	comb	330.63	65	9594
2021-09-03 19:34:00	comb	331.33	40	9634
2021-09-03 19:42:00	comb	331.31	35	9669
2021-09-07 15:20:00	comb	316.33	155	155
2021-09-07 15:22:00	comb	316.42	129	284
2021-09-07 15:24:00	comb	316.21	64	348
2021-09-07 15:26:00	comb	316.18	34	382
2021-09-07 15:30:00	comb	316.23	103	485
2021-09-07 15:32:00	comb	315.56	90	575
2021-09-07 15:34:00	comb	315.67	93	668
2021-09-07 15:36:00	comb	316.64	153	821
2021-09-07 15:38:00	comb	316.47	132	953
2021-09-07 15:40:00	comb	316.13	124	1077
2021-09-07 15:42:00	comb	316.56	73	1150
2021-09-07 15:44:00	comb	316.57	112	1262
2021-09-07 15:48:00	comb	315.35	101	1363
2021-09-07 15:50:00	comb	314.2	159	1522
2021-09-07 15:52:00	comb	314.39	171	1693
2021-09-07 15:54:00	comb	314.51	153	1846
2021-09-07 15:56:00	comb	313.25	100	1946
2021-09-07 15:58:00	comb	313.94	87	2033
2021-09-07 16:00:00	comb	314.25	176	2209
2021-09-07 16:02:00	comb	314.32	143	2352
2021-09-07 16:04:00	comb	314.39	118	2470
2021-09-07 16:06:00	comb	314.61	130	2600
2021-09-07 16:12:00	comb	314.8	84	2684
2021-09-07 16:16:00	comb	314.87	111	2795
2021-09-07 16:20:00	comb	315.11	129	2924
2021-09-07 16:26:00	comb	315.62	64	2988
2021-09-07 16:28:00	comb	315.09	131	3119
2021-09-07 16:34:00	comb	316.75	165	3284
2021-09-07 16:40:00	comb	316.82	151	3435
2021-09-07 16:42:00	comb	316.39	135	3570
2021-09-07 16:46:00	comb	314.37	183	3753
2021-09-07 16:54:00	comb	315.03	152	3905
2021-09-07 16:56:00	comb	314.87	130	4035
2021-09-07 16:58:00	comb	313.86	117	4152
2021-09-07 17:00:00	comb	313.47	147	4299
2021-09-07 17:02:00	comb	311.71	203	4502
2021-09-07 17:04:00	comb	309.02	218	4720
2021-09-07 17:06:00	comb	309.34	232	4952
2021-09-07 17:08:00	comb	309.79	196	5148
2021-09-07 17:10:00	comb	309.35	190	5338
2021-09-07 17:12:00	comb	309.19	183	5521
2021-09-07 17:14:00	comb	308.83	150	5671
2021-09-07 17:16:00	comb	308.23	215	5886
2021-09-07 17:18:00	comb	307.79	187	6073
2021-09-07 17:20:00	comb	307.36	164	6237
2021-09-07 17:22:00	comb	307.28	182	6419
2021-09-07 17:24:00	comb	307.92	202	6621
2021-09-07 17:26:00	comb	306.77	191	6812
2021-09-07 17:30:00	comb	306.21	203	7015
2021-09-07 17:32:00	comb	306.04	192	7207
2021-09-07 17:36:00	comb	307.08	154	7361
2021-09-07 17:38:00	comb	307.76	197	7558
2021-09-07 17:40:00	comb	309.56	177	7735
2021-09-07 17:48:00	comb	308.35	73	7808
2021-09-07 17:54:00	comb	306.43	120	7928
2021-09-07 18:10:00	comb	305.99	120	8048
2021-09-07 18:14:00	comb	305.23	120	8168
2021-09-07 18:16:00	comb	305.33	119	8287
2021-09-07 18:28:00	comb	305.84	97	8384
2021-09-07 18:32:00	comb	306.17	112	8496
2021-09-07 18:40:00	comb	307.36	109	8605
2021-09-07 18:52:00	comb	308.93	76	8681
2021-09-07 19:02:00	comb	309.03	163	8844
2021-09-07 19:32:00	comb	307.31	59	8903
2021-09-07 20:02:00	comb	307.99	63	8966
2021-09-07 20:06:00	comb	307.98	22	8988
2021-09-07 20:18:00	comb	308.35	18	9006
2021-09-07 20:34:00	comb	308.0	57	9063
2021-09-07 20:50:00	comb	309.35	33	9096
2021-09-07 20:52:00	comb	309.39	45	9141
2021-09-07 20:58:00	comb	309.22	35	9176
2021-09-07 21:00:00	comb	309.47	45	9221
2021-09-07 21:02:00	comb	309.51	23	9244
2021-09-07 21:04:00	comb	309.65	24	9268
2021-09-07 21:06:00	comb	309.75	23	9291
2021-09-07 21:12:00	comb	309.97	35	9326
2021-09-07 21:14:00	comb	309.91	43	9369
2021-09-07 21:24:00	comb	309.83	39	9408
2021-09-07 21:26:00	comb	309.89	41	9449
2021-09-07 21:28:00	comb	310.0	46	9495
2021-09-07 21:34:00	comb	310.01	33	9528
2021-09-07 21:36:00	comb	309.63	24	9552
2021-09-07 21:38:00	comb	308.46	34	9586
2021-09-07 21:58:00	comb	307.79	51	9637
2021-09-08 15:20:00	comb	310.19	141	141
2021-09-08 15:22:00	comb	310.3	115	256
2021-09-08 15:24:00	comb	310.11	109	365
2021-09-08 15:26:00	comb	309.92	112	477
2021-09-08 15:28:00	comb	310.13	99	576
2021-09-08 15:30:00	comb	309.41	100	676
2021-09-08 15:32:00	comb	309.59	74	750
2021-09-08 15:34:00	comb	309.05	83	833
2021-09-08 15:40:00	comb	309.38	105	938
2021-09-08 15:42:00	comb	309.3	101	1039
2021-09-08 15:48:00	comb	309.33	76	1115
2021-09-08 15:50:00	comb	310.35	82	1197
2021-09-08 15:54:00	comb	308.59	105	1302
2021-09-08 16:00:00	comb	308.71	208	1510
2021-09-08 16:02:00	comb	307.51	173	1683
2021-09-08 16:04:00	comb	307.42	154	1837
2021-09-08 16:08:00	comb	307.44	133	1970
2021-09-08 16:20:00	comb	307.87	97	2067
2021-09-08 16:22:00	comb	308.24	109	2176
2021-09-08 16:26:00	comb	307.14	87	2263
2021-09-08 16:28:00	comb	306.61	117	2380
2021-09-08 16:30:00	comb	307.86	145	2525
2021-09-08 16:40:00	comb	305.43	196	2721
2021-09-08 16:42:00	comb	305.51	146	2867
2021-09-08 16:44:00	comb	304.72	205	3072
2021-09-08 16:48:00	comb	301.3	242	3314
2021-09-08 16:50:00	comb	300.64	238	3552
2021-09-08 16:52:00	comb	302.14	222	3774
2021-09-08 16:54:00	comb	302.77	216	3990
2021-09-08 16:58:00	comb	303.68	201	4191
2021-09-08 17:00:00	comb	303.14	218	4409
2021-09-08 17:02:00	comb	302.76	212	4621
2021-09-08 17:04:00	comb	302.43	208	4829
2021-09-08 17:06:00	comb	303.07	203	5032
2021-09-08 17:08:00	comb	303.48	149	5181
2021-09-08 17:10:00	comb	303.03	159	5340
2021-09-08 17:12:00	comb	303.67	177	5517
2021-09-08 17:14:00	comb	304.86	133	5650
2021-09-08 17:18:00	comb	303.79	151	5801
2021-09-08 17:30:00	comb	300.9	193	5994
2021-09-08 17:40:00	comb	302.68	175	6169
2021-09-08 17:50:00	comb	301.37	123	6292
2021-09-08 17:52:00	comb	301.39	143	6435
2021-09-08 17:56:00	comb	301.99	133	6568
2021-09-08 18:00:00	comb	303.42	152	6720
2021-09-08 18:04:00	comb	304.84	161	6881
2021-09-08 18:20:00	comb	304.41	150	7031
2021-09-08 18:22:00	comb	304.74	124	7155
2021-09-08 18:24:00	comb	304.46	100	7255
2021-09-08 18:28:00	comb	304.21	104	7359
2021-09-08 19:00:00	comb	305.1	140	7499
2021-09-08 19:38:00	comb	306.35	48	7547
2021-09-08 20:00:00	comb	305.55	51	7598
2021-09-08 20:02:00	comb	307.1	121	7719
