,time,open,high,low,close,tick_volume,spread,real_volume
44,2020-03-04,1.33813,1.34314,1.33283,1.33867,63111,0,0
45,2020-03-05,1.33845,1.34385,1.3382800000000001,1.34107,52260,0,0
46,2020-03-06,1.34115,1.34394,1.3379400000000001,1.34259,79850,0,0
47,2020-03-09,1.35468,1.37572,1.3517700000000001,1.37027,114389,0,0
48,2020-03-10,1.36989,1.37962,1.36091,1.37247,108165,0,0
49,2020-03-11,1.37263,1.37946,1.36815,1.37815,95401,0,0
50,2020-03-12,1.37737,1.3961700000000001,1.3707500000000001,1.39225,120437,0,0
51,2020-03-13,1.39205,1.39955,1.37822,1.38023,148081,0,0
52,2020-03-16,1.3891200000000001,1.40179,1.37294,1.40102,165473,0,0
53,2020-03-17,1.4015900000000001,1.4276900000000001,1.39607,1.42,133462,0,0
54,2020-03-18,1.42016,1.4650699999999999,1.41663,1.45173,136369,0,0
55,2020-03-19,1.44987,1.4668,1.4420600000000001,1.4515,157962,0,0
56,2020-03-20,1.45106,1.45359,1.41491,1.43247,159093,0,0
57,2020-03-23,1.43548,1.45601,1.4336,1.45089,196246,0,0
58,2020-03-24,1.44907,1.45315,1.43749,1.446,143105,0,0
59,2020-03-25,1.4463,1.44832,1.41781,1.41901,138569,0,0
60,2020-03-26,1.41914,1.42761,1.40102,1.40245,122374,0,0
61,2020-03-27,1.40195,1.4154,1.39215,1.39752,123628,0,0
62,2020-03-30,1.40168,1.41837,1.4007399999999999,1.41609,118187,0,0
63,2020-03-31,1.41666,1.43492,1.40112,1.40595,131605,0,0
64,2020-04-01,1.40611,1.42716,1.40544,1.41936,106644,0,0
65,2020-04-02,1.41891,1.4298,1.40787,1.41442,113474,0,0
66,2020-04-03,1.41305,1.42243,1.40938,1.4205,106633,0,0
67,2020-04-06,1.42204,1.42615,1.40807,1.41104,102542,0,0
68,2020-04-07,1.41094,1.41434,1.39453,1.39897,111609,0,0
69,2020-04-08,1.39931,1.40816,1.39824,1.40075,93342,0,0
70,2020-04-09,1.4014199999999999,1.4077899999999999,1.3931200000000001,1.39737,111944,0,0
71,2020-04-10,1.39726,1.4009,1.39444,1.39517,24995,0,0
72,2020-04-13,1.39223,1.40006,1.38555,1.39029,72668,0,0
73,2020-04-14,1.39029,1.3925,1.3862700000000001,1.38803,73089,0,0
74,2020-04-15,1.3881999999999999,1.41321,1.38763,1.41105,84619,0,0
75,2020-04-16,1.41144,1.4182299999999999,1.40629,1.40912,89242,0,0
76,2020-04-17,1.40796,1.41178,1.40048,1.40097,89108,0,0
77,2020-04-20,1.40134,1.41506,1.40126,1.41493,84177,0,0
78,2020-04-21,1.41475,1.42651,1.41134,1.42099,139709,0,0
79,2020-04-22,1.421,1.42378,1.4115,1.416,104466,0,0
80,2020-04-23,1.41604,1.41982,1.4,1.40748,100793,0,0
81,2020-04-24,1.40724,1.41204,1.40238,1.4092,81559,0,0
82,2020-04-27,1.40946,1.4116900000000001,1.4029099999999999,1.40368,72337,0,0
83,2020-04-28,1.40323,1.40729,1.39358,1.39995,76455,0,0
84,2020-04-29,1.39965,1.40033,1.3875600000000001,1.38761,70097,0,0
85,2020-04-30,1.3879000000000001,1.39588,1.38504,1.39451,81850,0,0
86,2020-05-01,1.39438,1.41095,1.39286,1.40851,69094,0,0
87,2020-05-04,1.40824,1.41528,1.40512,1.40892,70738,0,0
88,2020-05-05,1.4087,1.40948,1.40079,1.40443,69133,0,0
89,2020-05-06,1.40462,1.4157199999999999,1.4022999999999999,1.41453,75576,0,0
90,2020-05-07,1.4144700000000001,1.4173,1.39527,1.3973,67744,0,0
91,2020-05-08,1.39722,1.39892,1.39087,1.39276,54378,0,0
92,2020-05-11,1.3939,1.40428,1.3900299999999999,1.4016600000000001,64364,0,0
93,2020-05-12,1.40056,1.40793,1.39725,1.40791,68351,0,0
94,2020-05-13,1.40773,1.41151,1.40066,1.4099599999999999,85394,0,0
95,2020-05-14,1.4101,1.41413,1.40324,1.40468,82930,0,0
96,2020-05-15,1.40514,1.41173,1.40185,1.41071,75855,0,0
97,2020-05-18,1.40917,1.41148,1.39392,1.39398,61489,0,0
98,2020-05-19,1.3936600000000001,1.39694,1.38665,1.39432,70733,0,0
99,2020-05-20,1.39419,1.39606,1.38681,1.38989,61907,0,0
100,2020-05-21,1.39016,1.3970799999999999,1.38911,1.39554,67931,0,0
101,2020-05-22,1.39533,1.40487,1.39411,1.40045,63935,0,0
102,2020-05-25,1.3988399999999999,1.4008,1.39688,1.39822,52053,0,0
103,2020-05-26,1.39785,1.39855,1.37573,1.37728,61099,0,0
104,2020-05-27,1.37769,1.38227,1.37277,1.37496,78599,0,0
105,2020-05-28,1.37504,1.37899,1.37344,1.37631,82910,0,0
106,2020-05-29,1.37613,1.38327,1.37146,1.3765399999999999,85677,0,0
107,2020-06-01,1.37751,1.38004,1.35585,1.3573,73850,0,0
108,2020-06-02,1.35709,1.35852,1.3484,1.3520699999999999,70826,0,0
109,2020-06-03,1.3518,1.3572600000000001,1.34801,1.34939,79922,0,0
110,2020-06-04,1.34942,1.35412,1.34676,1.3498299999999999,76562,0,0
111,2020-06-05,1.35006,1.35131,1.33915,1.34216,81848,0,0
112,2020-06-08,1.34085,1.34369,1.33568,1.33814,64942,0,0
113,2020-06-09,1.3381,1.34881,1.33597,1.34128,73889,0,0
114,2020-06-10,1.3415,1.3437999999999999,1.33155,1.341,89732,0,0
115,2020-06-11,1.34121,1.36322,1.33975,1.36297,142270,0,0
116,2020-06-12,1.36295,1.36667,1.35273,1.35815,154442,0,0
117,2020-06-15,1.36039,1.3686099999999999,1.35463,1.35739,139807,0,0
118,2020-06-16,1.35721,1.36229,1.3504800000000001,1.35385,131274,0,0
119,2020-06-17,1.35406,1.35948,1.3512,1.35639,112020,0,0
120,2020-06-18,1.35628,1.36163,1.35214,1.35982,110458,0,0
121,2020-06-19,1.35989,1.36177,1.35472,1.3603100000000001,94204,0,0
122,2020-06-22,1.3611900000000001,1.36301,1.35187,1.35221,80299,0,0
123,2020-06-23,1.35209,1.35711,1.3485800000000001,1.35489,98530,0,0
124,2020-06-24,1.3549,1.36405,1.35279,1.3637000000000001,104431,0,0
125,2020-06-25,1.36369,1.36703,1.36076,1.36403,96937,0,0
126,2020-06-26,1.36372,1.3715600000000001,1.3628,1.36811,74764,0,0
127,2020-06-29,1.36743,1.37052,1.36472,1.36629,80229,0,0
128,2020-06-30,1.36581,1.36996,1.35698,1.35752,77100,0,0
129,2020-07-01,1.35742,1.36016,1.35456,1.35864,63941,0,0
130,2020-07-02,1.35867,1.3624100000000001,1.35603,1.3563,67420,0,0
131,2020-07-03,1.35646,1.3581699999999999,1.35443,1.35468,57006,0,0
132,2020-07-06,1.35589,1.35682,1.35198,1.35398,71541,0,0
133,2020-07-07,1.35396,1.36099,1.35248,1.36044,75796,0,0
134,2020-07-08,1.3602400000000001,1.3624,1.34928,1.35118,75163,0,0
135,2020-07-09,1.3511600000000001,1.35944,1.34912,1.3584800000000001,84555,0,0
136,2020-07-10,1.3584800000000001,1.36316,1.35751,1.35952,77055,0,0
137,2020-07-13,1.35798,1.36121,1.35366,1.36079,66334,0,0
138,2020-07-14,1.36086,1.36463,1.35924,1.36142,90551,0,0
139,2020-07-15,1.36152,1.3618000000000001,1.35049,1.35089,79881,0,0
140,2020-07-16,1.35081,1.3581400000000001,1.35016,1.35739,70901,0,0
141,2020-07-17,1.35744,1.35892,1.35571,1.3581400000000001,54809,0,0
142,2020-07-20,1.357,1.36001,1.3525800000000001,1.35336,58550,0,0
143,2020-07-21,1.35338,1.35372,1.3425099999999999,1.3459400000000001,62751,0,0
144,2020-07-22,1.34584,1.3483100000000001,1.33996,1.34183,76539,0,0
145,2020-07-23,1.34165,1.34274,1.33514,1.34066,82691,0,0
146,2020-07-24,1.34094,1.34451,1.33772,1.34167,95545,0,0
147,2020-07-27,1.34219,1.3431199999999999,1.33541,1.3355000000000001,82796,0,0
148,2020-07-28,1.3355299999999999,1.34073,1.33312,1.33788,78343,0,0
149,2020-07-29,1.33786,1.3387,1.33328,1.3335,76203,0,0
150,2020-07-30,1.33401,1.34598,1.3333,1.34212,98193,0,0
151,2020-07-31,1.3422,1.34379,1.33722,1.34101,98561,0,0
152,2020-08-03,1.3400400000000001,1.34512,1.33801,1.3391,74595,0,0
153,2020-08-04,1.33886,1.34205,1.3318699999999999,1.33194,75851,0,0
154,2020-08-05,1.33183,1.3330199999999999,1.32336,1.32633,73729,0,0
155,2020-08-06,1.32659,1.33232,1.3243800000000001,1.33106,92102,0,0
156,2020-08-07,1.3303099999999999,1.33985,1.32839,1.3386,90429,0,0
157,2020-08-10,1.33894,1.33964,1.33338,1.33511,59457,0,0
158,2020-08-11,1.33501,1.33609,1.32705,1.32999,81604,0,0
159,2020-08-12,1.33003,1.33472,1.32293,1.32486,91432,0,0
160,2020-08-13,1.32457,1.32564,1.3191899999999999,1.32244,76602,0,0
161,2020-08-14,1.32199,1.32718,1.32062,1.32648,64810,0,0
162,2020-08-17,1.32468,1.32627,1.31921,1.32126,55145,0,0
163,2020-08-18,1.32144,1.3231600000000001,1.3152,1.3168,71262,0,0
164,2020-08-19,1.31676,1.3227,1.31332,1.32203,74733,0,0
165,2020-08-20,1.32137,1.32446,1.31685,1.3186200000000001,79570,0,0
166,2020-08-21,1.3185,1.32342,1.3159,1.31799,70008,0,0
167,2020-08-24,1.3167,1.3238400000000001,1.31344,1.3216700000000001,61452,0,0
168,2020-08-25,1.32172,1.32395,1.31678,1.31717,62434,0,0
169,2020-08-26,1.31721,1.32051,1.31321,1.3146200000000001,59299,0,0
170,2020-08-27,1.31436,1.31665,1.31018,1.31267,94313,0,0
171,2020-08-28,1.31256,1.31328,1.30473,1.3098,90746,0,0
172,2020-08-31,1.30956,1.31045,1.30202,1.30478,79350,0,0
173,2020-09-01,1.30473,1.30869,1.29941,1.30675,92948,0,0
174,2020-09-02,1.3063500000000001,1.30955,1.30374,1.30474,76583,0,0
175,2020-09-03,1.30443,1.31619,1.3036699999999999,1.31257,104161,0,0
176,2020-09-04,1.31265,1.31406,1.30444,1.3060800000000001,105115,0,0
177,2020-09-07,1.30446,1.31162,1.30389,1.30976,50560,0,0
178,2020-09-08,1.30976,1.32382,1.30864,1.32379,94789,0,0
179,2020-09-09,1.32342,1.3259400000000001,1.31456,1.31458,78749,0,0
180,2020-09-10,1.31448,1.32024,1.31189,1.31924,87689,0,0
181,2020-09-11,1.31921,1.3207499999999999,1.31509,1.31813,69940,0,0
182,2020-09-14,1.3183,1.3197,1.31532,1.31754,56566,0,0
183,2020-09-15,1.31752,1.32024,1.31348,1.31854,58783,0,0
184,2020-09-16,1.31863,1.32008,1.31276,1.31793,85104,0,0
185,2020-09-17,1.31753,1.32473,1.31501,1.3165499999999999,89503,0,0
186,2020-09-18,1.31659,1.32091,1.31373,1.32034,77171,0,0
187,2020-09-21,1.31963,1.3320400000000001,1.31711,1.33039,88609,0,0
188,2020-09-22,1.33068,1.3345799999999999,1.32836,1.33009,80164,0,0
189,2020-09-23,1.33035,1.3385099999999999,1.32941,1.33845,78806,0,0
190,2020-09-24,1.33856,1.34181,1.33254,1.33599,101223,0,0
191,2020-09-25,1.33568,1.34182,1.33389,1.33924,71645,0,0
192,2020-09-28,1.33806,1.34036,1.33544,1.33703,67745,0,0
193,2020-09-29,1.33696,1.3418700000000001,1.33522,1.3389199999999999,69332,0,0
194,2020-09-30,1.33846,1.34207,1.3302,1.3311899999999999,81443,0,0
195,2020-10-01,1.33179,1.33228,1.32672,1.32882,84829,0,0
196,2020-10-02,1.3288,1.33314,1.32738,1.33066,111330,0,0
197,2020-10-05,1.32981,1.3303099999999999,1.32557,1.32562,58940,0,0
198,2020-10-06,1.32555,1.33169,1.3241800000000001,1.33148,73244,0,0
199,2020-10-07,1.33103,1.33408,1.32551,1.32565,55365,0,0
200,2020-10-08,1.32545,1.32707,1.31949,1.3195999999999999,50917,0,0
201,2020-10-09,1.31956,1.31983,1.31093,1.31181,51300,0,0
202,2020-10-12,1.31288,1.31432,1.31014,1.31112,36608,0,0
203,2020-10-13,1.31098,1.3146900000000001,1.30993,1.31369,63122,0,0
204,2020-10-14,1.31363,1.31632,1.31161,1.31519,61109,0,0
205,2020-10-15,1.3142800000000001,1.32596,1.31387,1.32257,75999,0,0
206,2020-10-16,1.32183,1.3237700000000001,1.31772,1.31939,55206,0,0
207,2020-10-19,1.31864,1.31934,1.31507,1.31885,46457,0,0
208,2020-10-20,1.31915,1.32037,1.31044,1.31277,45454,0,0
209,2020-10-21,1.31272,1.31522,1.3081,1.31451,52646,0,0
210,2020-10-22,1.31393,1.31773,1.31239,1.31381,47990,0,0
211,2020-10-23,1.31335,1.31604,1.31093,1.31239,42763,0,0
212,2020-10-26,1.3128,1.32253,1.3100800000000001,1.3210899999999999,49249,0,0
213,2020-10-27,1.32111,1.32124,1.31424,1.31856,43836,0,0
214,2020-10-28,1.31842,1.33338,1.31784,1.33217,68131,0,0
215,2020-10-29,1.33228,1.33898,1.32781,1.33253,72754,0,0
216,2020-10-30,1.33234,1.33486,1.32798,1.33244,78152,0,0
217,2020-11-02,1.33136,1.3370600000000001,1.32156,1.32164,65141,0,0
218,2020-11-03,1.32173,1.32341,1.3104,1.31385,53785,0,0
219,2020-11-04,1.31375,1.3299400000000001,1.30956,1.31336,136092,0,0
220,2020-11-05,1.31324,1.3178,1.30284,1.30433,90702,0,0
221,2020-11-06,1.30443,1.30969,1.30196,1.30589,78278,0,0
222,2020-11-09,1.30374,1.30529,1.29284,1.30078,98798,0,0
223,2020-11-10,1.30066,1.30508,1.2985,1.30331,80670,0,0
224,2020-11-11,1.30309,1.30774,1.30088,1.30624,57268,0,0
225,2020-11-12,1.30623,1.3149899999999999,1.3056,1.3142800000000001,53616,0,0
226,2020-11-13,1.3143500000000001,1.31726,1.31163,1.31344,44846,0,0
227,2020-11-16,1.31328,1.31356,1.30656,1.3073299999999999,47859,0,0
228,2020-11-17,1.30736,1.31167,1.30636,1.3104,46305,0,0
229,2020-11-18,1.31058,1.31178,1.30341,1.30863,50709,0,0
230,2020-11-19,1.30819,1.31234,1.30524,1.30731,52477,0,0
231,2020-11-20,1.30718,1.30971,1.3039100000000001,1.30927,49344,0,0
232,2020-11-23,1.30841,1.3112599999999999,1.30456,1.3085200000000001,51441,0,0
233,2020-11-24,1.30837,1.3091,1.29949,1.29974,57118,0,0
234,2020-11-25,1.2997,1.30292,1.29864,1.30061,53054,0,0
235,2020-11-26,1.3002799999999999,1.30227,1.2990599999999999,1.30152,38967,0,0
236,2020-11-27,1.30153,1.30251,1.2972000000000001,1.29936,40939,0,0
237,2020-11-30,1.29949,1.30106,1.29234,1.30087,60201,0,0
238,2020-12-01,1.29931,1.3009,1.2928,1.29336,57225,0,0
239,2020-12-02,1.29352,1.29588,1.2910300000000001,1.2919399999999999,55813,0,0
240,2020-12-03,1.2916699999999999,1.29414,1.2852299999999999,1.28617,49240,0,0
241,2020-12-04,1.28599,1.28739,1.27724,1.27847,53773,0,0
242,2020-12-07,1.27778,1.28331,1.27739,1.2800099999999999,53916,0,0
243,2020-12-08,1.27973,1.28258,1.27679,1.28189,49610,0,0
244,2020-12-09,1.28175,1.28334,1.27694,1.28183,49715,0,0
245,2020-12-10,1.28151,1.28293,1.2707,1.27389,57547,0,0
246,2020-12-11,1.27396,1.27926,1.27195,1.2766600000000001,52984,0,0
247,2020-12-14,1.2749,1.27898,1.27199,1.2766199999999999,49799,0,0
248,2020-12-15,1.27606,1.27717,1.26882,1.26984,49680,0,0
249,2020-12-16,1.26976,1.27898,1.26946,1.27394,53956,0,0
250,2020-12-17,1.27379,1.27505,1.26887,1.27219,44176,0,0
251,2020-12-18,1.27194,1.27986,1.27159,1.2781799999999999,45640,0,0
252,2020-12-21,1.2798,1.2957,1.27828,1.28589,86737,0,0
253,2020-12-22,1.28571,1.29338,1.28426,1.29089,66220,0,0
254,2020-12-23,1.29056,1.29151,1.2834400000000001,1.28444,58440,0,0
255,2020-12-24,1.28479,1.28536,1.28132,1.2843200000000001,40294,0,0
256,2020-12-28,1.28439,1.2876,1.28136,1.28463,47626,0,0
257,2020-12-29,1.28515,1.2852700000000001,1.278,1.28198,46977,0,0
258,2020-12-30,1.2818,1.28272,1.27496,1.27516,47180,0,0
259,2020-12-31,1.27542,1.2770000000000001,1.27142,1.2758,41831,0,0
260,2021-01-04,1.27129,1.2798,1.2665199999999999,1.27768,73697,0,0
261,2021-01-05,1.27714,1.27911,1.26562,1.2669000000000001,73933,0,0
262,2021-01-06,1.26663,1.27237,1.263,1.2677,112912,0,0
263,2021-01-07,1.26762,1.2734,1.26636,1.26882,74233,0,0
264,2021-01-08,1.26905,1.27433,1.26586,1.26948,84369,0,0
265,2021-01-11,1.26983,1.28354,1.2685,1.27846,68905,0,0
266,2021-01-12,1.27837,1.27915,1.27084,1.27129,65014,0,0
267,2021-01-13,1.27089,1.27471,1.26804,1.26887,59935,0,0
268,2021-01-14,1.26972,1.2707600000000001,1.26248,1.2643499999999999,62322,0,0
269,2021-01-15,1.26399,1.27646,1.26261,1.27365,67569,0,0
270,2021-01-18,1.2726899999999999,1.27995,1.27253,1.275,56429,0,0
271,2021-01-19,1.27516,1.2764199999999999,1.27154,1.27319,55877,0,0
272,2021-01-20,1.27336,1.27394,1.26062,1.26324,62442,0,0
273,2021-01-21,1.2634400000000001,1.26478,1.25891,1.2639,59451,0,0
274,2021-01-22,1.26369,1.27406,1.2631000000000001,1.2735699999999999,59577,0,0
275,2021-01-25,1.27115,1.27794,1.26874,1.27437,69638,0,0
276,2021-01-26,1.27288,1.27826,1.2689599999999999,1.26962,56904,0,0
277,2021-01-27,1.26909,1.28228,1.26853,1.28026,93947,0,0
278,2021-01-28,1.27981,1.28813,1.27838,1.28301,102894,0,0
279,2021-01-29,1.28294,1.28746,1.27378,1.2776100000000001,117057,0,0
280,2021-02-01,1.27867,1.28648,1.27615,1.28558,98955,0,0
281,2021-02-02,1.28429,1.28699,1.27803,1.27826,80975,0,0
282,2021-02-03,1.27814,1.28114,1.27634,1.27851,71591,0,0
283,2021-02-04,1.27853,1.28455,1.27737,1.28231,65416,0,0
284,2021-02-05,1.2825199999999999,1.28328,1.2761,1.27629,56617,0,0
285,2021-02-08,1.27549,1.27828,1.27345,1.2739,54286,0,0
286,2021-02-09,1.27383,1.27663,1.26912,1.26913,56910,0,0
287,2021-02-10,1.26921,1.27106,1.26675,1.27001,60205,0,0
288,2021-02-11,1.27003,1.27111,1.26604,1.27044,51795,0,0
289,2021-02-12,1.27048,1.27631,1.26768,1.26932,43744,0,0
290,2021-02-15,1.26819,1.26914,1.26309,1.26372,26980,0,0
291,2021-02-16,1.26359,1.2702499999999999,1.26095,1.26915,50460,0,0
292,2021-02-17,1.2686899999999999,1.27464,1.2683900000000001,1.26996,72427,0,0
293,2021-02-18,1.27029,1.27311,1.26653,1.26782,67106,0,0
294,2021-02-19,1.26752,1.27138,1.2594400000000001,1.2615,68550,0,0
295,2021-02-22,1.26099,1.26539,1.25805,1.26175,74088,0,0
296,2021-02-23,1.26123,1.26472,1.2579,1.25887,79691,0,0
297,2021-02-24,1.2586,1.25983,1.25051,1.25125,91394,0,0
298,2021-02-25,1.25107,1.26147,1.2468,1.26041,111967,0,0
299,2021-02-26,1.26019,1.2742,1.25872,1.27378,142673,0,0
300,2021-03-01,1.27258,1.2735400000000001,1.26407,1.26454,80809,0,0
301,2021-03-02,1.26443,1.26983,1.26001,1.26369,96476,0,0
302,2021-03-03,1.26248,1.26583,1.25931,1.2655699999999999,91250,0,0
303,2021-03-04,1.2654,1.26941,1.25753,1.26673,129686,0,0
304,2021-03-05,1.26655,1.27372,1.26457,1.26533,120307,0,0
305,2021-03-08,1.26489,1.27003,1.26224,1.26655,114727,0,0
306,2021-03-09,1.26618,1.26858,1.25905,1.26409,97392,0,0
307,2021-03-10,1.26368,1.2683499999999999,1.26096,1.26196,92620,0,0
308,2021-03-11,1.26169,1.26253,1.25206,1.25359,69939,0,0
309,2021-03-12,1.25318,1.2573400000000001,1.2462,1.24779,70631,0,0
310,2021-03-15,1.24719,1.25133,1.24408,1.24724,64419,0,0
311,2021-03-16,1.24707,1.2500499999999999,1.2436099999999999,1.24434,63428,0,0
312,2021-03-17,1.24463,1.24932,1.24004,1.24031,67071,0,0
313,2021-03-18,1.24036,1.25268,1.23651,1.2484899999999999,81217,0,0
314,2021-03-19,1.24824,1.2548,1.24619,1.25068,75606,0,0
315,2021-03-22,1.2518099999999999,1.25413,1.24733,1.2523900000000001,45395,0,0
316,2021-03-23,1.2522,1.2594699999999999,1.25081,1.25871,67867,0,0
317,2021-03-24,1.25881,1.26088,1.2543,1.25828,64783,0,0
318,2021-03-25,1.25699,1.2629000000000001,1.25465,1.26153,79874,0,0
319,2021-03-26,1.26125,1.2612700000000001,1.2561,1.25696,57776,0,0
320,2021-03-29,1.25699,1.26269,1.25698,1.25899,54952,0,0
321,2021-03-30,1.25896,1.26474,1.25805,1.26281,54906,0,0
322,2021-03-31,1.26294,1.26306,1.2539500000000001,1.25619,57102,0,0
323,2021-04-01,1.25617,1.26021,1.25433,1.25441,56074,0,0
324,2021-04-02,1.25416,1.25801,1.25281,1.2570000000000001,18414,0,0
325,2021-04-05,1.2572999999999999,1.25945,1.2502,1.2521499999999999,38857,0,0
326,2021-04-06,1.25223,1.2582900000000001,1.24956,1.25687,52086,0,0
327,2021-04-07,1.25622,1.26348,1.2561,1.2609,63721,0,0
328,2021-04-08,1.2607599999999999,1.26272,1.2558,1.25593,53727,0,0
329,2021-04-09,1.25592,1.26109,1.25259,1.25299,61897,0,0
330,2021-04-12,1.25342,1.2574100000000001,1.2523900000000001,1.25565,53858,0,0
331,2021-04-13,1.25616,1.2628599999999999,1.2527,1.25332,59889,0,0
332,2021-04-14,1.25315,1.2576399999999999,1.25001,1.25186,59198,0,0
333,2021-04-15,1.2517800000000001,1.2558500000000001,1.24768,1.25468,60240,0,0
334,2021-04-16,1.25417,1.25595,1.24943,1.25071,52845,0,0
335,2021-04-19,1.25041,1.2544,1.24712,1.25317,46051,0,0
336,2021-04-20,1.25236,1.26236,1.24786,1.26094,47351,0,0
337,2021-04-21,1.26022,1.26538,1.246,1.24965,44121,0,0
338,2021-04-22,1.24976,1.25349,1.2473,1.2503600000000001,43589,0,0
339,2021-04-23,1.25058,1.25094,1.24608,1.24741,35542,0,0
340,2021-04-26,1.24743,1.24906,1.23843,1.23928,38169,0,0
341,2021-04-27,1.23928,1.24189,1.23884,1.2401200000000001,34562,0,0
342,2021-04-28,1.23991,1.2418,1.23104,1.23108,39020,0,0
343,2021-04-29,1.23128,1.2321900000000001,1.22754,1.22799,38847,0,0
344,2021-04-30,1.22789,1.23224,1.22659,1.22856,41508,0,0
345,2021-05-03,1.2285300000000001,1.23188,1.22668,1.22757,30193,0,0
346,2021-05-04,1.2273,1.23515,1.22726,1.23052,37922,0,0
347,2021-05-05,1.23023,1.23088,1.22518,1.22651,32027,0,0
348,2021-05-06,1.22607,1.22884,1.21423,1.21476,37057,0,0
349,2021-05-07,1.21499,1.21937,1.21258,1.21268,38216,0,0
350,2021-05-10,1.21209,1.21305,1.20788,1.21049,36435,0,0
351,2021-05-11,1.20951,1.21262,1.20783,1.21013,50872,0,0
352,2021-05-12,1.21002,1.21374,1.20459,1.21352,60176,0,0
353,2021-05-13,1.21318,1.21338,1.2104,1.21255,10020,0,0
