,time,open,high,low,close,tick_volume,spread,real_volume
39,2020-01-03 17:00:00,1546.04,1551.06,1546.01,1548.9,17418,2,0
40,2020-01-03 18:00:00,1548.89,1550.51,1547.61,1548.32,7506,2,0
41,2020-01-03 19:00:00,1548.33,1548.89,1546.99,1548.8,5838,2,0
42,2020-01-03 20:00:00,1548.78,1553.57,1548.39,1549.57,7506,2,0
43,2020-01-03 21:00:00,1549.57,1549.88,1546.26,1547.91,6693,2,0
44,2020-01-03 22:00:00,1547.89,1549.11,1546.93,1549.07,4581,2,0
45,2020-01-03 23:00:00,1549.06,1552.01,1548.65,1551.64,1937,3,0
46,2020-01-06 01:00:00,1558.55,1588.0,1558.55,1569.23,14521,2,0
47,2020-01-06 02:00:00,1569.25,1570.89,1567.13,1569.56,10295,2,0
48,2020-01-06 03:00:00,1569.53,1580.08,1568.9,1577.81,11432,2,0
49,2020-01-06 04:00:00,1577.82,1578.09,1575.28,1577.57,5931,2,0
50,2020-01-06 05:00:00,1577.58,1579.53,1576.88,1578.01,4273,2,0
51,2020-01-06 06:00:00,1578.01,1578.33,1574.92,1576.14,5574,2,0
52,2020-01-06 07:00:00,1576.16,1577.38,1573.52,1574.98,5214,2,0
53,2020-01-06 08:00:00,1574.98,1577.84,1573.68,1574.45,6337,2,0
54,2020-01-06 09:00:00,1574.43,1575.22,1570.26,1574.22,8650,2,0
55,2020-01-06 10:00:00,1574.11,1576.54,1571.38,1575.69,10262,2,0
56,2020-01-06 11:00:00,1575.69,1578.05,1574.28,1577.3,7318,2,0
57,2020-01-06 12:00:00,1577.3,1577.69,1575.13,1577.63,4946,2,0
58,2020-01-06 13:00:00,1577.62,1579.36,1576.16,1578.94,4638,2,0
59,2020-01-06 14:00:00,1578.88,1579.05,1576.18,1576.7,5317,2,0
60,2020-01-06 15:00:00,1576.73,1577.74,1571.49,1574.31,10102,2,0
61,2020-01-06 16:00:00,1574.31,1576.67,1572.63,1572.95,12768,2,0
62,2020-01-06 17:00:00,1572.94,1574.22,1560.99,1564.3,18190,2,0
63,2020-01-06 18:00:00,1564.36,1565.71,1560.84,1564.76,9644,2,0
64,2020-01-06 19:00:00,1564.76,1565.35,1562.14,1564.54,5963,2,0
65,2020-01-06 20:00:00,1564.54,1568.58,1563.9,1566.6,6135,2,0
66,2020-01-06 21:00:00,1566.54,1567.73,1563.05,1564.86,5833,2,0
67,2020-01-06 22:00:00,1564.86,1566.87,1564.31,1565.6,4283,2,0
68,2020-01-06 23:00:00,1565.62,1566.81,1565.26,1565.78,1950,2,0
69,2020-01-07 01:00:00,1564.34,1565.78,1563.63,1563.79,3025,2,0
70,2020-01-07 02:00:00,1563.79,1565.62,1562.64,1564.32,4636,2,0
71,2020-01-07 03:00:00,1564.32,1564.65,1556.54,1557.9,7966,2,0
72,2020-01-07 04:00:00,1557.91,1560.93,1555.34,1559.03,7108,2,0
73,2020-01-07 05:00:00,1559.03,1560.0,1558.37,1559.05,2803,2,0
74,2020-01-07 06:00:00,1559.05,1559.86,1558.0,1559.24,2191,2,0
75,2020-01-07 07:00:00,1559.24,1563.02,1559.04,1562.51,5200,2,0
76,2020-01-07 08:00:00,1562.51,1569.34,1562.38,1564.8,9447,2,0
77,2020-01-07 09:00:00,1564.76,1570.87,1564.62,1569.77,8896,2,0
78,2020-01-07 10:00:00,1569.75,1570.52,1564.59,1564.89,10788,2,0
79,2020-01-07 11:00:00,1564.89,1566.9,1563.28,1566.26,7434,2,0
80,2020-01-07 12:00:00,1566.26,1567.21,1565.14,1565.71,5927,2,0
81,2020-01-07 13:00:00,1565.69,1568.92,1565.5,1567.61,4692,2,0
82,2020-01-07 14:00:00,1567.64,1569.6,1563.91,1565.2,6289,2,0
83,2020-01-07 15:00:00,1565.2,1568.31,1564.69,1568.18,9765,2,0
84,2020-01-07 16:00:00,1568.18,1571.66,1566.28,1569.11,13547,2,0
85,2020-01-07 17:00:00,1569.04,1571.42,1565.62,1568.62,15984,2,0
86,2020-01-07 18:00:00,1568.62,1571.8,1568.38,1571.1,9843,2,0
87,2020-01-07 19:00:00,1571.1,1573.16,1570.89,1571.92,5694,2,0
88,2020-01-07 20:00:00,1571.92,1573.15,1570.74,1572.42,4927,2,0
89,2020-01-07 21:00:00,1572.42,1573.08,1569.62,1571.28,5368,2,0
90,2020-01-07 22:00:00,1571.28,1572.02,1569.74,1571.76,3698,2,0
91,2020-01-07 23:00:00,1571.79,1577.33,1571.53,1573.41,4606,2,0
92,2020-01-08 01:00:00,1574.22,1598.42,1574.08,1595.04,15267,2,0
93,2020-01-08 02:00:00,1595.04,1611.39,1592.57,1598.92,21997,2,0
94,2020-01-08 03:00:00,1598.95,1604.78,1590.58,1593.48,19539,2,0
95,2020-01-08 04:00:00,1593.51,1594.51,1583.68,1585.49,17437,2,0
96,2020-01-08 05:00:00,1585.48,1593.92,1585.03,1590.76,11895,2,0
97,2020-01-08 06:00:00,1590.76,1593.7,1589.29,1593.16,5630,2,0
98,2020-01-08 07:00:00,1593.16,1595.35,1591.27,1594.49,7976,2,0
99,2020-01-08 08:00:00,1594.49,1595.17,1592.09,1593.14,7707,2,0
100,2020-01-08 09:00:00,1593.14,1593.44,1585.93,1588.65,11839,2,0
101,2020-01-08 10:00:00,1588.65,1588.99,1580.06,1581.01,13269,2,0
102,2020-01-08 11:00:00,1581.0,1585.74,1579.28,1583.72,7713,2,0
103,2020-01-08 12:00:00,1583.73,1584.83,1578.95,1580.76,7283,2,0
104,2020-01-08 13:00:00,1580.76,1582.65,1575.49,1577.27,7818,2,0
105,2020-01-08 14:00:00,1577.27,1580.08,1573.58,1575.38,7771,2,0
106,2020-01-08 15:00:00,1575.38,1577.63,1568.13,1576.77,13089,2,0
107,2020-01-08 16:00:00,1576.78,1578.35,1571.05,1573.57,12184,2,0
108,2020-01-08 17:00:00,1573.49,1575.0,1570.05,1573.62,10283,2,0
109,2020-01-08 18:00:00,1573.61,1573.61,1552.72,1559.0,18636,2,0
110,2020-01-08 19:00:00,1558.93,1562.03,1557.09,1561.95,10644,2,0
111,2020-01-08 20:00:00,1561.93,1562.31,1556.05,1556.07,7642,2,0
112,2020-01-08 21:00:00,1556.07,1556.17,1552.26,1554.12,5808,2,0
113,2020-01-08 22:00:00,1554.19,1562.09,1553.24,1559.91,6406,2,0
114,2020-01-08 23:00:00,1559.86,1560.78,1555.31,1555.94,3527,2,0
115,2020-01-09 01:00:00,1556.23,1560.36,1554.79,1558.08,4396,2,0
116,2020-01-09 02:00:00,1558.08,1558.63,1553.87,1556.67,5452,2,0
117,2020-01-09 03:00:00,1556.68,1561.34,1556.05,1559.73,5750,2,0
118,2020-01-09 04:00:00,1559.73,1560.87,1559.01,1560.58,2794,2,0
119,2020-01-09 05:00:00,1560.59,1560.6,1556.47,1558.79,3651,2,0
120,2020-01-09 06:00:00,1558.79,1559.45,1558.01,1558.4,2039,2,0
121,2020-01-09 07:00:00,1558.4,1559.02,1555.06,1555.38,5159,2,0
122,2020-01-09 08:00:00,1555.34,1555.93,1540.27,1544.17,12444,2,0
123,2020-01-09 09:00:00,1544.16,1547.42,1544.03,1545.57,7309,2,0
124,2020-01-09 10:00:00,1545.59,1548.69,1544.57,1547.38,8682,2,0
125,2020-01-09 11:00:00,1547.35,1547.81,1544.93,1546.4,5919,2,0
126,2020-01-09 12:00:00,1546.4,1548.24,1545.6,1547.47,3972,2,0
127,2020-01-09 13:00:00,1547.47,1549.41,1547.23,1548.46,3099,2,0
128,2020-01-09 14:00:00,1548.46,1556.61,1546.47,1554.76,8431,2,0
129,2020-01-09 15:00:00,1554.73,1554.82,1548.82,1549.88,10597,2,0
130,2020-01-09 16:00:00,1549.87,1552.68,1547.78,1551.76,10905,2,0
131,2020-01-09 17:00:00,1551.74,1552.59,1544.79,1546.72,12605,2,0
132,2020-01-09 18:00:00,1546.72,1550.22,1546.67,1549.56,8509,2,0
133,2020-01-09 19:00:00,1549.56,1552.23,1549.22,1549.27,7112,2,0
134,2020-01-09 20:00:00,1549.25,1555.11,1549.25,1552.81,7863,2,0
135,2020-01-09 21:00:00,1552.82,1554.49,1552.32,1552.73,4686,2,0
136,2020-01-09 22:00:00,1552.68,1553.04,1549.78,1550.81,6183,2,0
137,2020-01-09 23:00:00,1550.84,1552.54,1550.79,1552.18,1640,2,0
138,2020-01-10 01:00:00,1552.6,1553.82,1551.7,1552.73,2292,2,0
139,2020-01-10 02:00:00,1552.73,1552.73,1550.16,1551.93,4597,2,0
140,2020-01-10 03:00:00,1551.87,1551.94,1547.57,1548.02,7143,2,0
141,2020-01-10 04:00:00,1548.0,1549.36,1547.2,1548.85,3262,2,0
142,2020-01-10 05:00:00,1548.85,1548.97,1546.29,1546.41,2606,2,0
143,2020-01-10 06:00:00,1546.38,1547.4,1545.75,1547.15,2102,2,0
144,2020-01-10 07:00:00,1547.16,1548.75,1546.56,1548.4,2261,2,0
145,2020-01-10 08:00:00,1548.39,1548.5,1546.25,1547.9,3762,2,0
146,2020-01-10 09:00:00,1547.9,1551.75,1547.37,1550.78,4409,2,0
147,2020-01-10 10:00:00,1550.8,1552.49,1549.86,1551.08,4522,2,0
148,2020-01-10 11:00:00,1551.08,1551.39,1547.84,1548.38,4377,2,0
149,2020-01-10 12:00:00,1548.33,1549.78,1548.14,1548.87,3049,2,0
150,2020-01-10 13:00:00,1548.88,1550.97,1548.04,1550.68,2577,2,0
151,2020-01-10 14:00:00,1550.68,1550.68,1548.76,1549.55,2862,2,0
152,2020-01-10 15:00:00,1549.55,1556.61,1546.89,1548.72,14179,2,0
153,2020-01-10 16:00:00,1548.76,1554.53,1547.79,1553.4,12447,2,0
154,2020-01-10 17:00:00,1553.4,1559.45,1552.91,1558.66,11040,2,0
155,2020-01-10 18:00:00,1558.63,1561.06,1557.85,1560.0,11453,2,0
156,2020-01-10 19:00:00,1560.0,1561.03,1558.06,1559.48,8428,2,0
157,2020-01-10 20:00:00,1559.48,1559.6,1558.25,1558.58,3552,2,0
158,2020-01-10 21:00:00,1558.58,1559.07,1557.87,1558.86,3262,2,0
159,2020-01-10 22:00:00,1558.91,1560.57,1558.79,1560.29,4063,2,0
160,2020-01-10 23:00:00,1560.31,1563.18,1560.31,1562.3,1989,2,0
161,2020-01-13 01:00:00,1559.33,1561.49,1558.05,1559.26,3590,2,0
162,2020-01-13 02:00:00,1559.27,1560.07,1558.37,1558.66,3045,2,0
163,2020-01-13 03:00:00,1558.66,1558.74,1554.33,1556.8,7595,2,0
164,2020-01-13 04:00:00,1556.82,1557.62,1555.5,1556.19,3533,2,0
165,2020-01-13 05:00:00,1556.17,1556.93,1555.86,1556.77,2453,2,0
166,2020-01-13 06:00:00,1556.77,1556.89,1555.51,1555.7,1244,2,0
167,2020-01-13 07:00:00,1555.7,1556.46,1554.99,1555.19,1855,2,0
168,2020-01-13 08:00:00,1555.19,1555.53,1553.94,1555.22,3488,2,0
169,2020-01-13 09:00:00,1555.22,1555.22,1552.05,1552.76,4157,2,0
170,2020-01-13 10:00:00,1552.78,1553.13,1549.92,1550.43,4921,2,0
171,2020-01-13 11:00:00,1550.43,1550.71,1546.58,1547.96,6132,2,0
172,2020-01-13 12:00:00,1547.96,1551.55,1547.92,1551.18,3483,2,0
173,2020-01-13 13:00:00,1551.18,1553.96,1550.46,1552.96,2782,2,0
174,2020-01-13 14:00:00,1552.96,1555.01,1552.21,1555.0,3623,2,0
175,2020-01-13 15:00:00,1554.98,1556.17,1552.86,1554.75,6178,2,0
176,2020-01-13 16:00:00,1554.75,1555.28,1548.69,1551.17,10391,2,0
177,2020-01-13 17:00:00,1551.17,1553.38,1549.37,1551.54,8162,2,0
178,2020-01-13 18:00:00,1551.54,1553.94,1550.56,1550.64,6035,2,0
179,2020-01-13 19:00:00,1550.65,1551.19,1549.24,1549.76,4834,2,0
180,2020-01-13 20:00:00,1549.76,1550.3,1549.2,1549.56,3823,2,0
181,2020-01-13 21:00:00,1549.57,1550.3,1548.28,1549.78,2620,2,0
182,2020-01-13 22:00:00,1549.78,1550.51,1548.57,1548.67,2241,2,0
183,2020-01-13 23:00:00,1548.62,1549.11,1547.86,1547.96,1368,2,0
184,2020-01-14 01:00:00,1548.46,1548.89,1544.98,1545.28,3202,2,0
185,2020-01-14 02:00:00,1545.28,1545.35,1541.77,1543.48,5467,2,0
186,2020-01-14 03:00:00,1543.48,1543.64,1535.95,1537.65,10016,2,0
187,2020-01-14 04:00:00,1537.68,1540.21,1537.53,1540.09,3675,2,0
188,2020-01-14 05:00:00,1540.09,1540.57,1538.58,1538.81,3133,2,0
189,2020-01-14 06:00:00,1538.81,1539.36,1538.12,1538.97,1913,2,0
190,2020-01-14 07:00:00,1538.97,1539.18,1536.17,1537.99,4757,2,0
191,2020-01-14 08:00:00,1537.99,1540.05,1536.36,1539.77,4942,2,0
192,2020-01-14 09:00:00,1539.77,1543.15,1539.01,1543.1,4358,2,0
193,2020-01-14 10:00:00,1543.11,1545.92,1541.85,1544.52,5984,2,0
194,2020-01-14 11:00:00,1544.52,1544.68,1542.6,1544.1,4021,2,0
195,2020-01-14 12:00:00,1544.1,1545.81,1543.77,1545.07,3582,2,0
196,2020-01-14 13:00:00,1545.05,1546.04,1543.09,1543.11,4709,2,0
197,2020-01-14 14:00:00,1543.13,1544.29,1542.3,1543.19,4558,2,0
198,2020-01-14 15:00:00,1543.18,1546.75,1542.1,1544.17,10245,2,0
199,2020-01-14 16:00:00,1544.17,1547.04,1542.48,1546.43,11124,2,0
200,2020-01-14 17:00:00,1546.43,1546.81,1541.02,1543.02,10646,2,0
201,2020-01-14 18:00:00,1543.03,1544.38,1542.22,1542.44,5523,2,0
202,2020-01-14 19:00:00,1542.44,1543.88,1542.1,1543.58,3536,2,0
203,2020-01-14 20:00:00,1543.58,1548.86,1542.94,1545.75,8674,2,0
204,2020-01-14 21:00:00,1545.75,1547.87,1545.16,1546.13,7852,2,0
205,2020-01-14 22:00:00,1546.16,1547.34,1545.6,1547.04,5222,2,0
206,2020-01-14 23:00:00,1547.03,1547.14,1546.01,1546.23,1327,2,0
207,2020-01-15 01:00:00,1546.48,1550.04,1546.42,1549.58,2955,2,0
208,2020-01-15 02:00:00,1549.55,1550.09,1547.97,1549.19,3795,2,0
209,2020-01-15 03:00:00,1549.19,1549.19,1546.4,1547.4,6222,2,0
210,2020-01-15 04:00:00,1547.39,1552.9,1547.23,1552.2,5748,2,0
211,2020-01-15 05:00:00,1552.22,1552.81,1551.13,1552.13,4253,2,0
212,2020-01-15 06:00:00,1552.13,1552.71,1551.75,1552.04,2715,2,0
213,2020-01-15 07:00:00,1552.04,1553.39,1551.95,1553.24,2606,2,0
214,2020-01-15 08:00:00,1553.23,1553.92,1550.33,1550.85,6401,2,0
215,2020-01-15 09:00:00,1550.85,1552.84,1550.66,1552.79,3518,2,0
216,2020-01-15 10:00:00,1552.77,1554.27,1551.91,1553.53,4906,2,0
217,2020-01-15 11:00:00,1553.53,1553.67,1551.58,1553.25,4054,2,0
218,2020-01-15 12:00:00,1553.26,1553.45,1551.42,1551.93,2674,2,0
219,2020-01-15 13:00:00,1551.94,1553.15,1551.66,1552.05,2513,2,0
220,2020-01-15 14:00:00,1552.05,1552.36,1550.18,1550.82,3455,2,0
221,2020-01-15 15:00:00,1550.88,1554.82,1546.97,1554.82,9067,2,0
222,2020-01-15 16:00:00,1554.8,1557.05,1548.86,1549.68,12725,2,0
223,2020-01-15 17:00:00,1549.68,1551.07,1548.84,1548.99,8281,2,0
224,2020-01-15 18:00:00,1548.99,1552.35,1548.78,1551.85,5771,2,0
225,2020-01-15 19:00:00,1551.85,1554.38,1550.89,1554.05,5761,2,0
226,2020-01-15 20:00:00,1554.05,1556.49,1553.11,1555.97,5588,2,0
227,2020-01-15 21:00:00,1555.97,1558.19,1554.88,1555.43,4590,2,0
228,2020-01-15 22:00:00,1555.43,1557.06,1554.19,1556.15,6666,2,0
229,2020-01-15 23:00:00,1556.15,1556.46,1555.1,1556.3,1647,2,0
230,2020-01-16 01:00:00,1555.72,1556.41,1554.99,1556.35,1915,2,0
231,2020-01-16 02:00:00,1556.35,1558.11,1556.33,1557.05,3690,2,0
232,2020-01-16 03:00:00,1557.07,1557.57,1555.79,1556.45,5778,2,0
233,2020-01-16 04:00:00,1556.44,1557.16,1555.44,1555.98,3900,2,0
234,2020-01-16 05:00:00,1555.97,1556.8,1555.44,1556.5,2764,2,0
235,2020-01-16 06:00:00,1556.51,1556.51,1555.64,1555.83,1345,2,0
236,2020-01-16 07:00:00,1555.81,1556.01,1551.52,1551.74,4046,2,0
237,2020-01-16 08:00:00,1551.73,1553.32,1551.65,1552.95,2884,2,0
238,2020-01-16 09:00:00,1552.93,1553.84,1552.49,1553.55,2027,2,0
239,2020-01-16 10:00:00,1553.55,1554.69,1551.88,1553.94,4010,2,0
240,2020-01-16 11:00:00,1553.91,1555.7,1553.81,1554.91,3375,2,0
241,2020-01-16 12:00:00,1554.92,1555.89,1554.57,1554.77,2636,2,0
242,2020-01-16 13:00:00,1554.76,1556.5,1554.54,1556.25,2133,2,0
243,2020-01-16 14:00:00,1556.25,1557.5,1555.33,1556.69,3710,2,0
244,2020-01-16 15:00:00,1556.69,1556.72,1552.52,1554.32,8911,2,0
245,2020-01-16 16:00:00,1554.32,1555.08,1550.74,1553.93,8475,2,0
246,2020-01-16 17:00:00,1553.93,1555.57,1548.04,1550.86,11006,2,0
247,2020-01-16 18:00:00,1550.85,1551.14,1549.03,1550.93,6320,2,0
248,2020-01-16 19:00:00,1550.93,1552.28,1550.63,1551.6,3645,2,0
249,2020-01-16 20:00:00,1551.6,1551.69,1549.44,1550.45,3699,2,0
250,2020-01-16 21:00:00,1550.45,1552.27,1550.21,1551.77,2644,2,0
251,2020-01-16 22:00:00,1551.78,1554.01,1551.29,1553.63,3058,2,0
252,2020-01-16 23:00:00,1553.71,1554.18,1552.42,1552.42,1360,2,0
253,2020-01-17 01:00:00,1552.22,1552.55,1550.88,1552.25,2265,2,0
254,2020-01-17 02:00:00,1552.26,1552.85,1549.88,1550.01,2928,2,0
255,2020-01-17 03:00:00,1550.02,1553.6,1549.42,1553.18,4061,2,0
256,2020-01-17 04:00:00,1553.14,1554.16,1552.0,1553.72,3543,2,0
257,2020-01-17 05:00:00,1553.72,1554.75,1553.24,1554.64,1864,2,0
258,2020-01-17 06:00:00,1554.64,1555.86,1554.58,1555.72,1325,2,0
259,2020-01-17 07:00:00,1555.72,1556.97,1555.6,1555.66,2563,2,0
260,2020-01-17 08:00:00,1555.67,1556.99,1554.3,1556.86,3853,2,0
261,2020-01-17 09:00:00,1556.88,1557.06,1554.73,1555.55,3007,2,0
262,2020-01-17 10:00:00,1555.58,1555.7,1554.17,1554.6,3017,2,0
263,2020-01-17 11:00:00,1554.6,1555.73,1554.13,1555.52,2350,2,0
264,2020-01-17 12:00:00,1555.52,1556.92,1554.32,1556.86,2586,2,0
265,2020-01-17 13:00:00,1556.86,1557.25,1555.73,1556.53,2464,2,0
266,2020-01-17 14:00:00,1556.57,1559.77,1556.51,1559.01,4854,2,0
267,2020-01-17 15:00:00,1559.01,1560.75,1554.85,1555.43,9625,2,0
268,2020-01-17 16:00:00,1555.43,1558.97,1554.49,1557.75,8507,2,0
269,2020-01-17 17:00:00,1557.75,1558.49,1554.1,1556.31,9727,2,0
270,2020-01-17 18:00:00,1556.31,1558.63,1555.88,1557.94,6537,2,0
271,2020-01-17 19:00:00,1557.94,1560.16,1557.59,1559.79,4278,2,0
272,2020-01-17 20:00:00,1559.79,1561.27,1559.4,1560.07,3750,2,0
273,2020-01-17 21:00:00,1560.07,1561.28,1559.67,1559.75,2775,2,0
274,2020-01-17 22:00:00,1559.68,1560.98,1556.31,1557.18,3284,2,0
275,2020-01-17 23:00:00,1557.15,1557.62,1556.36,1557.12,1584,2,0
276,2020-01-20 01:00:00,1557.23,1559.08,1556.37,1557.06,2613,2,0
277,2020-01-20 02:00:00,1557.06,1558.32,1556.76,1556.88,1783,2,0
278,2020-01-20 03:00:00,1556.88,1558.85,1556.67,1557.68,3029,2,0
279,2020-01-20 04:00:00,1557.68,1558.1,1556.96,1557.91,1797,2,0
280,2020-01-20 05:00:00,1557.91,1558.94,1557.81,1558.92,1411,2,0
281,2020-01-20 06:00:00,1558.92,1559.81,1558.92,1559.59,1398,2,0
282,2020-01-20 07:00:00,1559.58,1562.3,1559.18,1561.93,2538,2,0
283,2020-01-20 08:00:00,1561.93,1562.76,1561.36,1561.53,3963,2,0
284,2020-01-20 09:00:00,1561.5,1562.52,1560.23,1561.54,3194,2,0
285,2020-01-20 10:00:00,1561.55,1561.74,1559.31,1560.21,3584,2,0
286,2020-01-20 11:00:00,1560.21,1560.63,1559.53,1560.48,1943,2,0
287,2020-01-20 12:00:00,1560.48,1560.78,1559.36,1559.79,2078,2,0
288,2020-01-20 13:00:00,1559.79,1560.67,1559.42,1560.14,1613,2,0
289,2020-01-20 14:00:00,1560.14,1560.16,1559.4,1559.64,1652,2,0
290,2020-01-20 15:00:00,1559.63,1560.97,1558.32,1560.41,3380,2,0
291,2020-01-20 16:00:00,1560.41,1560.65,1559.37,1560.2,2571,2,0
292,2020-01-20 17:00:00,1560.2,1561.05,1559.66,1560.97,2100,2,0
293,2020-01-20 18:00:00,1560.95,1561.25,1560.38,1560.98,1838,2,0
294,2020-01-20 19:00:00,1560.98,1561.14,1560.55,1560.67,1153,2,0
295,2020-01-20 20:00:00,1560.67,1560.81,1560.16,1560.7,38,10,0
296,2020-01-21 01:00:00,1560.88,1561.49,1559.95,1561.27,1512,2,0
297,2020-01-21 02:00:00,1561.27,1561.96,1560.36,1560.45,2179,2,0
298,2020-01-21 03:00:00,1560.46,1567.94,1560.03,1566.67,10579,2,0
299,2020-01-21 04:00:00,1566.67,1568.63,1564.6,1567.01,7646,2,0
300,2020-01-21 05:00:00,1567.0,1567.31,1565.53,1566.86,4221,2,0
301,2020-01-21 06:00:00,1566.87,1567.75,1566.28,1566.6,2179,2,0
302,2020-01-21 07:00:00,1566.6,1566.97,1565.34,1565.71,2866,2,0
303,2020-01-21 08:00:00,1565.71,1567.22,1565.44,1565.54,3797,2,0
304,2020-01-21 09:00:00,1565.53,1566.08,1558.34,1559.47,6315,2,0
305,2020-01-21 10:00:00,1559.47,1561.57,1552.66,1554.85,8910,2,0
306,2020-01-21 11:00:00,1554.85,1557.8,1554.76,1555.97,4280,2,0
307,2020-01-21 12:00:00,1555.97,1556.89,1554.66,1554.78,3362,2,0
308,2020-01-21 13:00:00,1554.78,1557.07,1551.89,1555.7,4233,2,0
309,2020-01-21 14:00:00,1555.7,1557.88,1554.85,1556.62,3370,2,0
310,2020-01-21 15:00:00,1556.59,1557.84,1550.79,1553.36,10858,2,0
311,2020-01-21 16:00:00,1553.36,1553.44,1546.38,1552.41,11032,2,0
312,2020-01-21 17:00:00,1552.38,1558.59,1550.97,1558.54,9465,2,0
313,2020-01-21 18:00:00,1558.49,1558.78,1556.16,1557.31,7247,2,0
314,2020-01-21 19:00:00,1557.32,1558.03,1556.92,1557.14,3251,2,0
315,2020-01-21 20:00:00,1557.15,1560.03,1554.41,1558.72,7864,2,0
316,2020-01-21 21:00:00,1558.72,1559.11,1557.17,1558.29,4118,2,0
317,2020-01-21 22:00:00,1558.3,1559.2,1556.96,1558.31,3198,2,0
318,2020-01-21 23:00:00,1558.36,1559.68,1557.84,1558.17,1731,2,0
319,2020-01-22 01:00:00,1558.8,1559.14,1555.65,1556.59,2362,2,0
320,2020-01-22 02:00:00,1556.62,1557.62,1556.07,1556.7,2634,2,0
321,2020-01-22 03:00:00,1556.7,1556.86,1553.08,1554.73,7911,2,0
322,2020-01-22 04:00:00,1554.75,1554.76,1550.2,1551.23,6923,2,0
323,2020-01-22 05:00:00,1551.22,1552.34,1550.51,1552.08,3507,2,0
324,2020-01-22 06:00:00,1552.08,1553.05,1550.92,1553.04,1660,2,0
325,2020-01-22 07:00:00,1553.03,1553.56,1550.59,1550.98,2194,2,0
326,2020-01-22 08:00:00,1550.98,1553.14,1550.6,1552.21,2634,2,0
327,2020-01-22 09:00:00,1552.21,1554.91,1551.6,1554.31,2754,2,0
328,2020-01-22 10:00:00,1554.47,1556.69,1553.92,1556.31,3464,2,0
329,2020-01-22 11:00:00,1556.31,1558.07,1556.21,1557.1,3492,2,0
330,2020-01-22 12:00:00,1557.1,1559.03,1557.09,1558.5,2578,2,0
331,2020-01-22 13:00:00,1558.5,1559.28,1555.63,1555.8,3751,2,0
