,Open,High,Low,Close,Adj Close,Volume
2020-01-02 17:00:00-05:00,96.80500030517578,96.81300354003906,96.78700256347656,96.8030014038086,96.8030014038086,0
2020-01-02 18:00:00-05:00,96.8030014038086,96.8030014038086,96.79900360107422,96.79900360107422,96.79900360107422,0
2020-01-02 19:00:00-05:00,96.78800201416016,96.78900146484375,96.74800109863281,96.75,96.75,0
2020-01-02 20:00:00-05:00,96.7509994506836,96.76399993896484,96.72200012207031,96.74800109863281,96.74800109863281,0
2020-01-02 21:00:00-05:00,96.7490005493164,96.75700378417969,96.70999908447266,96.75399780273438,96.75399780273438,0
2020-01-02 22:00:00-05:00,96.75399780273438,96.77400207519531,96.74600219726562,96.7699966430664,96.7699966430664,0
2020-01-02 23:00:00-05:00,96.7699966430664,96.78700256347656,96.7509994506836,96.78399658203125,96.78399658203125,0
2020-01-03 00:00:00-05:00,96.78299713134766,96.82499694824219,96.78099822998047,96.80799865722656,96.80799865722656,0
2020-01-03 01:00:00-05:00,96.80799865722656,96.83100128173828,96.79199981689453,96.79299926757812,96.79299926757812,0
2020-01-03 02:00:00-05:00,96.79299926757812,96.88800048828125,96.78299713134766,96.86900329589844,96.86900329589844,0
2020-01-03 03:00:00-05:00,96.87000274658203,96.89700317382812,96.83200073242188,96.8949966430664,96.8949966430664,0
2020-01-03 04:00:00-05:00,96.89399719238281,97.01000213623047,96.88899993896484,97.00900268554688,97.00900268554688,0
2020-01-03 05:00:00-05:00,97.00800323486328,97.05699920654297,96.98799896240234,97.01899719238281,97.01899719238281,0
2020-01-03 06:00:00-05:00,97.01899719238281,97.1050033569336,97.01899719238281,97.07599639892578,97.07599639892578,0
2020-01-03 07:00:00-05:00,97.07599639892578,97.08899688720703,96.98600006103516,96.99800109863281,96.99800109863281,0
2020-01-03 08:00:00-05:00,96.99700164794922,97.01300048828125,96.91600036621094,97.01300048828125,97.01300048828125,0
2020-01-03 09:00:00-05:00,97.01300048828125,97.02999877929688,96.92900085449219,96.947998046875,96.947998046875,0
2020-01-03 10:00:00-05:00,96.9469985961914,96.9469985961914,96.81700134277344,96.84600067138672,96.84600067138672,0
2020-01-03 11:00:00-05:00,96.84600067138672,96.8479995727539,96.7229995727539,96.77799987792969,96.77799987792969,0
2020-01-03 12:00:00-05:00,96.77899932861328,96.81400299072266,96.76699829101562,96.78600311279297,96.78600311279297,0
2020-01-03 13:00:00-05:00,96.78600311279297,96.85099792480469,96.78199768066406,96.84300231933594,96.84300231933594,0
2020-01-03 14:00:00-05:00,96.84400177001953,96.87999725341797,96.83399963378906,96.83799743652344,96.83799743652344,0
2020-01-03 15:00:00-05:00,96.83699798583984,96.89299774169922,96.83699798583984,96.88500213623047,96.88500213623047,0
2020-01-03 16:00:00-05:00,96.88500213623047,96.9260025024414,96.87899780273438,96.9000015258789,96.9000015258789,0
2020-01-03 17:00:00-05:00,96.9000015258789,96.9000015258789,96.89399719238281,96.89600372314453,96.89600372314453,0
2020-01-05 17:00:00-05:00,96.89700317382812,96.89700317382812,96.84600067138672,96.85399627685547,96.85399627685547,0
2020-01-05 18:00:00-05:00,96.85399627685547,96.86900329589844,96.80799865722656,96.86799621582031,96.86799621582031,0
2020-01-05 19:00:00-05:00,96.86799621582031,96.87300109863281,96.8290023803711,96.83899688720703,96.83899688720703,0
2020-01-05 20:00:00-05:00,96.85199737548828,96.86299896240234,96.83999633789062,96.84500122070312,96.84500122070312,0
2020-01-05 21:00:00-05:00,96.84500122070312,96.85299682617188,96.8280029296875,96.83499908447266,96.83499908447266,0
2020-01-05 22:00:00-05:00,96.83499908447266,96.84100341796875,96.802001953125,96.83899688720703,96.83899688720703,0
2020-01-05 23:00:00-05:00,96.83899688720703,96.87000274658203,96.83699798583984,96.85399627685547,96.85399627685547,0
2020-01-06 00:00:00-05:00,96.85199737548828,96.87100219726562,96.84600067138672,96.86399841308594,96.86399841308594,0
2020-01-06 01:00:00-05:00,96.86499786376953,96.89700317382812,96.86100006103516,96.87300109863281,96.87300109863281,0
2020-01-06 02:00:00-05:00,96.8740005493164,96.88500213623047,96.8550033569336,96.87000274658203,96.87000274658203,0
2020-01-06 03:00:00-05:00,96.87000274658203,96.88300323486328,96.73799896240234,96.74099731445312,96.74099731445312,0
2020-01-06 04:00:00-05:00,96.74099731445312,96.75599670410156,96.63099670410156,96.63099670410156,96.63099670410156,0
2020-01-06 05:00:00-05:00,96.63099670410156,96.65399932861328,96.57599639892578,96.60299682617188,96.60299682617188,0
2020-01-06 06:00:00-05:00,96.60299682617188,96.60399627685547,96.54000091552734,96.56999969482422,96.56999969482422,0
2020-01-06 07:00:00-05:00,96.56900024414062,96.63300323486328,96.56900024414062,96.6259994506836,96.6259994506836,0
2020-01-06 08:00:00-05:00,96.625,96.66600036621094,96.58899688720703,96.62100219726562,96.62100219726562,0
2020-01-06 09:00:00-05:00,96.62200164794922,96.72899627685547,96.61399841308594,96.72799682617188,96.72799682617188,0
2020-01-06 10:00:00-05:00,96.72799682617188,96.72899627685547,96.66600036621094,96.6760025024414,96.6760025024414,0
2020-01-06 11:00:00-05:00,96.6760025024414,96.7229995727539,96.6719970703125,96.68699645996094,96.68699645996094,0
2020-01-06 12:00:00-05:00,96.68699645996094,96.70600128173828,96.6259994506836,96.64299774169922,96.64299774169922,0
2020-01-06 13:00:00-05:00,96.64399719238281,96.66400146484375,96.62100219726562,96.66400146484375,96.66400146484375,0
2020-01-06 14:00:00-05:00,96.66400146484375,96.7030029296875,96.66000366210938,96.6709976196289,96.6709976196289,0
2020-01-06 15:00:00-05:00,96.6709976196289,96.68599700927734,96.6520004272461,96.6520004272461,96.6520004272461,0
2020-01-06 16:00:00-05:00,96.6510009765625,96.65799713134766,96.61499786376953,96.62200164794922,96.62200164794922,0
2020-01-06 17:00:00-05:00,96.62200164794922,96.63200378417969,96.59700012207031,96.62100219726562,96.62100219726562,0
2020-01-06 18:00:00-05:00,96.62300109863281,96.62300109863281,96.61499786376953,96.62300109863281,96.62300109863281,0
2020-01-06 19:00:00-05:00,96.65299987792969,96.66500091552734,96.6510009765625,96.66400146484375,96.66400146484375,0
2020-01-06 20:00:00-05:00,96.66400146484375,96.66600036621094,96.62100219726562,96.64700317382812,96.64700317382812,0
2020-01-06 21:00:00-05:00,96.64700317382812,96.66899871826172,96.64700317382812,96.66799926757812,96.66799926757812,0
2020-01-06 22:00:00-05:00,96.66799926757812,96.6709976196289,96.64399719238281,96.65899658203125,96.65899658203125,0
2020-01-06 23:00:00-05:00,96.66000366210938,96.66899871826172,96.6510009765625,96.66899871826172,96.66899871826172,0
2020-01-07 00:00:00-05:00,96.6729965209961,96.72899627685547,96.66000366210938,96.72799682617188,96.72799682617188,0
2020-01-07 01:00:00-05:00,96.72799682617188,96.73899841308594,96.68800354003906,96.73899841308594,96.73899841308594,0
2020-01-07 02:00:00-05:00,96.73799896240234,96.77799987792969,96.69999694824219,96.77200317382812,96.77200317382812,0
2020-01-07 03:00:00-05:00,96.77300262451172,96.7750015258789,96.64900207519531,96.6760025024414,96.6760025024414,0
2020-01-07 04:00:00-05:00,96.6760025024414,96.72599792480469,96.65299987792969,96.70999908447266,96.70999908447266,0
2020-01-07 05:00:00-05:00,96.70999908447266,96.83200073242188,96.69999694824219,96.7699966430664,96.7699966430664,0
2020-01-07 06:00:00-05:00,96.76899719238281,96.7959976196289,96.7239990234375,96.75,96.75,0
2020-01-07 07:00:00-05:00,96.7490005493164,96.83599853515625,96.74600219726562,96.822998046875,96.822998046875,0
2020-01-07 08:00:00-05:00,96.822998046875,96.9530029296875,96.81300354003906,96.947998046875,96.947998046875,0
2020-01-07 09:00:00-05:00,96.947998046875,97.0,96.8949966430664,96.99700164794922,96.99700164794922,0
2020-01-07 10:00:00-05:00,96.99800109863281,97.09100341796875,96.96900177001953,97.04000091552734,97.04000091552734,0
2020-01-07 11:00:00-05:00,97.03900146484375,97.08699798583984,97.02200317382812,97.0469970703125,97.0469970703125,0
2020-01-07 12:00:00-05:00,97.0479965209961,97.0530014038086,96.98500061035156,97.01399993896484,97.01399993896484,0
2020-01-07 13:00:00-05:00,97.01499938964844,97.01899719238281,96.96299743652344,97.00900268554688,97.00900268554688,0
2020-01-07 14:00:00-05:00,97.00800323486328,97.0250015258789,97.00299835205078,97.00499725341797,97.00499725341797,0
2020-01-07 15:00:00-05:00,97.00499725341797,97.02300262451172,96.98400115966797,97.01699829101562,97.01699829101562,0
2020-01-07 16:00:00-05:00,97.01699829101562,97.0199966430664,96.97200012207031,96.97699737548828,96.97699737548828,0
2020-01-07 17:00:00-05:00,96.95800018310547,96.9990005493164,96.95800018310547,96.98200225830078,96.98200225830078,0
2020-01-07 18:00:00-05:00,96.9800033569336,96.98300170898438,96.96499633789062,96.96700286865234,96.96700286865234,0
2020-01-07 19:00:00-05:00,96.82499694824219,96.8489990234375,96.822998046875,96.8489990234375,96.8489990234375,0
2020-01-07 20:00:00-05:00,96.8489990234375,96.89099884033203,96.81800079345703,96.87799835205078,96.87799835205078,0
2020-01-07 21:00:00-05:00,96.87799835205078,96.92500305175781,96.87000274658203,96.88600158691406,96.88600158691406,0
2020-01-07 22:00:00-05:00,96.88700103759766,96.91600036621094,96.8740005493164,96.90899658203125,96.90899658203125,0
2020-01-07 23:00:00-05:00,96.90799713134766,96.96299743652344,96.9010009765625,96.95600128173828,96.95600128173828,0
2020-01-08 00:00:00-05:00,96.9520034790039,96.96099853515625,96.93099975585938,96.94599914550781,96.94599914550781,0
2020-01-08 01:00:00-05:00,96.94599914550781,96.947998046875,96.90899658203125,96.93599700927734,96.93599700927734,0
2020-01-08 02:00:00-05:00,96.93499755859375,96.96299743652344,96.87799835205078,96.91000366210938,96.91000366210938,0
2020-01-08 03:00:00-05:00,96.91000366210938,97.03600311279297,96.89900207519531,96.99400329589844,96.99400329589844,0
2020-01-08 04:00:00-05:00,96.99400329589844,97.05699920654297,96.96099853515625,97.02100372314453,97.02100372314453,0
2020-01-08 05:00:00-05:00,97.02100372314453,97.13200378417969,97.02100372314453,97.12200164794922,97.12200164794922,0
2020-01-08 06:00:00-05:00,97.12200164794922,97.1500015258789,97.09500122070312,97.13300323486328,97.13300323486328,0
2020-01-08 07:00:00-05:00,97.13300323486328,97.23200225830078,97.1050033569336,97.21199798583984,97.21199798583984,0
2020-01-08 08:00:00-05:00,97.21199798583984,97.23300170898438,97.13999938964844,97.1500015258789,97.1500015258789,0
2020-01-08 09:00:00-05:00,97.1500015258789,97.17400360107422,97.10399627685547,97.1240005493164,97.1240005493164,0
2020-01-08 10:00:00-05:00,97.1259994506836,97.21600341796875,97.08200073242188,97.18000030517578,97.18000030517578,0
2020-01-08 11:00:00-05:00,97.18000030517578,97.28700256347656,97.17900085449219,97.23999786376953,97.23999786376953,0
2020-01-08 12:00:00-05:00,97.23899841308594,97.27999877929688,97.18099975585938,97.24199676513672,97.24199676513672,0
2020-01-08 13:00:00-05:00,97.24299621582031,97.3010025024414,97.24299621582031,97.27999877929688,97.27999877929688,0
2020-01-08 14:00:00-05:00,97.27999877929688,97.31800079345703,97.2750015258789,97.29900360107422,97.29900360107422,0
2020-01-08 15:00:00-05:00,97.30000305175781,97.302001953125,97.25800323486328,97.27999877929688,97.27999877929688,0
2020-01-08 16:00:00-05:00,97.27899932861328,97.3499984741211,97.2750015258789,97.33699798583984,97.33699798583984,0
2020-01-08 17:00:00-05:00,97.33699798583984,97.33799743652344,97.28399658203125,97.2969970703125,97.2969970703125,0
2020-01-08 18:00:00-05:00,97.2969970703125,97.31900024414062,97.2969970703125,97.31300354003906,97.31300354003906,0
2020-01-08 19:00:00-05:00,97.2699966430664,97.29199981689453,97.2699966430664,97.27999877929688,97.27999877929688,0
2020-01-08 20:00:00-05:00,97.27999877929688,97.3030014038086,97.24600219726562,97.26100158691406,97.26100158691406,0
2020-01-08 21:00:00-05:00,97.26100158691406,97.27999877929688,97.25299835205078,97.2750015258789,97.2750015258789,0
2020-01-08 22:00:00-05:00,97.27400207519531,97.27999877929688,97.26300048828125,97.27899932861328,97.27899932861328,0
2020-01-08 23:00:00-05:00,97.27899932861328,97.29399871826172,97.27400207519531,97.28099822998047,97.28099822998047,0
2020-01-09 00:00:00-05:00,97.27799987792969,97.28099822998047,97.25700378417969,97.26200103759766,97.26200103759766,0
2020-01-09 01:00:00-05:00,97.26100158691406,97.30999755859375,97.25599670410156,97.30599975585938,97.30599975585938,0
2020-01-09 02:00:00-05:00,97.30699920654297,97.30999755859375,97.25599670410156,97.29399871826172,97.29399871826172,0
2020-01-09 03:00:00-05:00,97.29399871826172,97.36599731445312,97.28900146484375,97.30899810791016,97.30899810791016,0
2020-01-09 04:00:00-05:00,97.30899810791016,97.48200225830078,97.3010025024414,97.48100280761719,97.48100280761719,0
2020-01-09 05:00:00-05:00,97.4800033569336,97.49700164794922,97.4000015258789,97.41100311279297,97.41100311279297,0
2020-01-09 06:00:00-05:00,97.41100311279297,97.48400115966797,97.38800048828125,97.46600341796875,97.46600341796875,0
2020-01-09 07:00:00-05:00,97.46600341796875,97.47599792480469,97.36699676513672,97.38200378417969,97.38200378417969,0
2020-01-09 08:00:00-05:00,97.38200378417969,97.44000244140625,97.35099792480469,97.37300109863281,97.37300109863281,0
2020-01-09 09:00:00-05:00,97.37300109863281,97.46199798583984,97.37300109863281,97.43099975585938,97.43099975585938,0
2020-01-09 10:00:00-05:00,97.43000030517578,97.55599975585938,97.42500305175781,97.48799896240234,97.48799896240234,0
2020-01-09 11:00:00-05:00,97.48799896240234,97.53900146484375,97.44200134277344,97.44200134277344,97.44200134277344,0
2020-01-09 12:00:00-05:00,97.44100189208984,97.45899963378906,97.41000366210938,97.4540023803711,97.4540023803711,0
2020-01-09 13:00:00-05:00,97.45500183105469,97.46299743652344,97.4219970703125,97.45099639892578,97.45099639892578,0
2020-01-09 14:00:00-05:00,97.44999694824219,97.4520034790039,97.42400360107422,97.44999694824219,97.44999694824219,0
2020-01-09 15:00:00-05:00,97.4489974975586,97.4540023803711,97.43000030517578,97.43199920654297,97.43199920654297,0
2020-01-09 16:00:00-05:00,97.43199920654297,97.4489974975586,97.41999816894531,97.42500305175781,97.42500305175781,0
2020-01-09 17:00:00-05:00,97.42500305175781,97.43800354003906,97.41799926757812,97.41899871826172,97.41899871826172,0
2020-01-09 18:00:00-05:00,97.41799926757812,97.4209976196289,97.41600036621094,97.41699981689453,97.41699981689453,0
2020-01-09 19:00:00-05:00,97.43199920654297,97.43699645996094,97.41300201416016,97.4219970703125,97.4219970703125,0
2020-01-09 20:00:00-05:00,97.4219970703125,97.45999908447266,97.4209976196289,97.4469985961914,97.4469985961914,0
2020-01-09 21:00:00-05:00,97.447998046875,97.44999694824219,97.41999816894531,97.4209976196289,97.4209976196289,0
2020-01-09 22:00:00-05:00,97.4219970703125,97.427001953125,97.41500091552734,97.41999816894531,97.41999816894531,0
2020-01-09 23:00:00-05:00,97.41999816894531,97.42900085449219,97.38999938964844,97.41500091552734,97.41500091552734,0
2020-01-10 00:00:00-05:00,97.41500091552734,97.4209976196289,97.39700317382812,97.4020004272461,97.4020004272461,0
2020-01-10 01:00:00-05:00,97.4020004272461,97.41699981689453,97.38999938964844,97.4010009765625,97.4010009765625,0
2020-01-10 02:00:00-05:00,97.4010009765625,97.45500183105469,97.38600158691406,97.44000244140625,97.44000244140625,0
2020-01-10 03:00:00-05:00,97.44000244140625,97.53399658203125,97.42500305175781,97.48899841308594,97.48899841308594,0
2020-01-10 04:00:00-05:00,97.48999786376953,97.52799987792969,97.47100067138672,97.50800323486328,97.50800323486328,0
2020-01-10 05:00:00-05:00,97.50800323486328,97.54900360107422,97.50199890136719,97.54199981689453,97.54199981689453,0
2020-01-10 06:00:00-05:00,97.54199981689453,97.58399963378906,97.4990005493164,97.5270004272461,97.5270004272461,0
2020-01-10 07:00:00-05:00,97.5260009765625,97.52999877929688,97.4739990234375,97.48200225830078,97.48200225830078,0
2020-01-10 08:00:00-05:00,97.48200225830078,97.54499816894531,97.375,97.4990005493164,97.4990005493164,0
2020-01-10 09:00:00-05:00,97.4990005493164,97.55599975585938,97.45800018310547,97.46900177001953,97.46900177001953,0
2020-01-10 10:00:00-05:00,97.47000122070312,97.48300170898438,97.37799835205078,97.39900207519531,97.39900207519531,0
2020-01-10 11:00:00-05:00,97.39900207519531,97.41699981689453,97.36000061035156,97.3740005493164,97.3740005493164,0
2020-01-10 12:00:00-05:00,97.3740005493164,97.3740005493164,97.29499816894531,97.33699798583984,97.33699798583984,0
2020-01-10 13:00:00-05:00,97.33699798583984,97.37899780273438,97.33499908447266,97.37799835205078,97.37799835205078,0
2020-01-10 14:00:00-05:00,97.37899780273438,97.38800048828125,97.34600067138672,97.35600280761719,97.35600280761719,0
2020-01-10 15:00:00-05:00,97.35600280761719,97.37699890136719,97.35399627685547,97.36499786376953,97.36499786376953,0
2020-01-10 16:00:00-05:00,97.36499786376953,97.36599731445312,97.3479995727539,97.35099792480469,97.35099792480469,0
2020-01-10 17:00:00-05:00,97.3499984741211,97.35099792480469,97.3479995727539,97.3489990234375,97.3489990234375,0
2020-01-12 17:00:00-05:00,97.3479995727539,97.4219970703125,97.3479995727539,97.41100311279297,97.41100311279297,0
2020-01-12 18:00:00-05:00,97.41400146484375,97.42400360107422,97.39600372314453,97.41100311279297,97.41100311279297,0
2020-01-12 19:00:00-05:00,97.41200256347656,97.41999816894531,97.39900207519531,97.40799713134766,97.40799713134766,0
2020-01-12 20:00:00-05:00,97.40699768066406,97.41799926757812,97.38899993896484,97.38899993896484,97.38899993896484,0
2020-01-12 21:00:00-05:00,97.38800048828125,97.4000015258789,97.36699676513672,97.36900329589844,97.36900329589844,0
2020-01-12 22:00:00-05:00,97.36900329589844,97.37300109863281,97.33499908447266,97.33699798583984,97.33699798583984,0
2020-01-12 23:00:00-05:00,97.33599853515625,97.3499984741211,97.33200073242188,97.3489990234375,97.3489990234375,0
2020-01-13 00:00:00-05:00,97.35299682617188,97.35600280761719,97.3280029296875,97.33899688720703,97.33899688720703,0
2020-01-13 01:00:00-05:00,97.33999633789062,97.37699890136719,97.33999633789062,97.35199737548828,97.35199737548828,0
2020-01-13 02:00:00-05:00,97.35199737548828,97.42900085449219,97.35099792480469,97.4209976196289,97.4209976196289,0
2020-01-13 03:00:00-05:00,97.4219970703125,97.45500183105469,97.38600158691406,97.39399719238281,97.39399719238281,0
2020-01-13 04:00:00-05:00,97.39600372314453,97.51599884033203,97.35700225830078,97.51399993896484,97.51399993896484,0
2020-01-13 05:00:00-05:00,97.51399993896484,97.52999877929688,97.48899841308594,97.50900268554688,97.50900268554688,0
2020-01-13 06:00:00-05:00,97.50900268554688,97.50900268554688,97.45800018310547,97.48500061035156,97.48500061035156,0
2020-01-13 07:00:00-05:00,97.48600006103516,97.5009994506836,97.43699645996094,97.44300079345703,97.44300079345703,0
2020-01-13 08:00:00-05:00,97.44400024414062,97.46299743652344,97.41899871826172,97.46199798583984,97.46199798583984,0
2020-01-13 09:00:00-05:00,97.46199798583984,97.47000122070312,97.40699768066406,97.43900299072266,97.43900299072266,0
2020-01-13 10:00:00-05:00,97.43900299072266,97.45600128173828,97.34600067138672,97.4010009765625,97.4010009765625,0
2020-01-13 11:00:00-05:00,97.4010009765625,97.40299987792969,97.30799865722656,97.36699676513672,97.36699676513672,0
2020-01-13 12:00:00-05:00,97.36699676513672,97.375,97.3290023803711,97.33699798583984,97.33699798583984,0
2020-01-13 13:00:00-05:00,97.33799743652344,97.35199737548828,97.30799865722656,97.33999633789062,97.33999633789062,0
2020-01-13 14:00:00-05:00,97.33899688720703,97.35399627685547,97.33000183105469,97.34500122070312,97.34500122070312,0
2020-01-13 15:00:00-05:00,97.34500122070312,97.36599731445312,97.34100341796875,97.36100006103516,97.36100006103516,0
2020-01-13 16:00:00-05:00,97.36100006103516,97.39099884033203,97.36000061035156,97.38600158691406,97.38600158691406,0
2020-01-13 17:00:00-05:00,97.38500213623047,97.38800048828125,97.35399627685547,97.375,97.375,0
2020-01-13 18:00:00-05:00,97.3740005493164,97.37699890136719,97.37200164794922,97.375,97.375,0
2020-01-13 19:00:00-05:00,97.36199951171875,97.38800048828125,97.3479995727539,97.37799835205078,97.37799835205078,0
2020-01-13 20:00:00-05:00,97.37699890136719,97.41300201416016,97.36000061035156,97.38500213623047,97.38500213623047,0
2020-01-13 21:00:00-05:00,97.38600158691406,97.39099884033203,97.36599731445312,97.375,97.375,0
2020-01-13 22:00:00-05:00,97.375,97.39199829101562,97.36399841308594,97.39199829101562,97.39199829101562,0
2020-01-13 23:00:00-05:00,97.39199829101562,97.39199829101562,97.37699890136719,97.37899780273438,97.37899780273438,0
2020-01-14 00:00:00-05:00,97.38099670410156,97.39399719238281,97.375,97.38800048828125,97.38800048828125,0
2020-01-14 01:00:00-05:00,97.38800048828125,97.39900207519531,97.34600067138672,97.35199737548828,97.35199737548828,0
2020-01-14 02:00:00-05:00,97.35199737548828,97.39800262451172,97.35199737548828,97.36199951171875,97.36199951171875,0
2020-01-14 03:00:00-05:00,97.36100006103516,97.41699981689453,97.35299682617188,97.40399932861328,97.40399932861328,0
2020-01-14 04:00:00-05:00,97.40499877929688,97.44200134277344,97.40499877929688,97.42500305175781,97.42500305175781,0
2020-01-14 05:00:00-05:00,97.4260025024414,97.44599914550781,97.39700317382812,97.40299987792969,97.40299987792969,0
2020-01-14 06:00:00-05:00,97.40299987792969,97.42900085449219,97.375,97.39299774169922,97.39299774169922,0
2020-01-14 07:00:00-05:00,97.39199829101562,97.4800033569336,97.39099884033203,97.4749984741211,97.4749984741211,0
2020-01-14 08:00:00-05:00,97.4749984741211,97.56199645996094,97.4729995727539,97.51899719238281,97.51899719238281,0
2020-01-14 09:00:00-05:00,97.51899719238281,97.55599975585938,97.42400360107422,97.43099975585938,97.43099975585938,0
2020-01-14 10:00:00-05:00,97.43199920654297,97.49800109863281,97.43099975585938,97.43599700927734,97.43599700927734,0
2020-01-14 11:00:00-05:00,97.43599700927734,97.44599914550781,97.37799835205078,97.38200378417969,97.38200378417969,0
2020-01-14 12:00:00-05:00,97.38200378417969,97.39199829101562,97.36299896240234,97.37100219726562,97.37100219726562,0
2020-01-14 13:00:00-05:00,97.37100219726562,97.37100219726562,97.3290023803711,97.3479995727539,97.3479995727539,0
2020-01-14 14:00:00-05:00,97.3479995727539,97.37200164794922,97.33300018310547,97.37200164794922,97.37200164794922,0
2020-01-14 15:00:00-05:00,97.37200164794922,97.38400268554688,97.36399841308594,97.37699890136719,97.37699890136719,0
2020-01-14 16:00:00-05:00,97.37699890136719,97.40499877929688,97.37699890136719,97.39099884033203,97.39099884033203,0
2020-01-14 17:00:00-05:00,97.39099884033203,97.39600372314453,97.38400268554688,97.39199829101562,97.39199829101562,0
2020-01-14 18:00:00-05:00,97.39199829101562,97.39399719238281,97.38600158691406,97.38700103759766,97.38700103759766,0
2020-01-14 19:00:00-05:00,97.37699890136719,97.38400268554688,97.36399841308594,97.37100219726562,97.37100219726562,0
2020-01-14 20:00:00-05:00,97.37100219726562,97.39600372314453,97.36299896240234,97.37300109863281,97.37300109863281,0
2020-01-14 21:00:00-05:00,97.3740005493164,97.38899993896484,97.36299896240234,97.37799835205078,97.37799835205078,0
2020-01-14 22:00:00-05:00,97.37799835205078,97.38700103759766,97.35800170898438,97.36100006103516,97.36100006103516,0
2020-01-14 23:00:00-05:00,97.36100006103516,97.36299896240234,97.33300018310547,97.34100341796875,97.34100341796875,0
2020-01-15 00:00:00-05:00,97.33899688720703,97.3489990234375,97.33100128173828,97.33300018310547,97.33300018310547,0
2020-01-15 01:00:00-05:00,97.33300018310547,97.3479995727539,97.32099914550781,97.3290023803711,97.3290023803711,0
2020-01-15 02:00:00-05:00,97.3290023803711,97.38300323486328,97.3219985961914,97.37699890136719,97.37699890136719,0
2020-01-15 03:00:00-05:00,97.37799835205078,97.44000244140625,97.37200164794922,97.37200164794922,97.37200164794922,0
2020-01-15 04:00:00-05:00,97.37200164794922,97.41600036621094,97.36499786376953,97.40799713134766,97.40799713134766,0
2020-01-15 05:00:00-05:00,97.40799713134766,97.4260025024414,97.33999633789062,97.34100341796875,97.34100341796875,0
2020-01-15 06:00:00-05:00,97.34100341796875,97.34500122070312,97.23100280761719,97.26699829101562,97.26699829101562,0
