,time,open,high,low,close,tick_volume,spread,real_volume
382,2021-06-25,1776.32,1790.43,1773.7,1781.26,75322,0,0
383,2021-06-28,1781.86,1785.84,1770.64,1778.08,81290,0,0
384,2021-06-29,1778.51,1778.92,1750.67,1761.12,82176,0,0
385,2021-06-30,1762.04,1774.37,1753.38,1770.37,79915,0,0
386,2021-07-01,1770.04,1782.85,1765.73,1776.73,78967,0,0
387,2021-07-02,1776.88,1795.08,1774.29,1787.47,74664,0,0
388,2021-07-05,1787.49,1794.44,1784.48,1791.76,39547,0,0
389,2021-07-06,1791.54,1815.0,1790.1,1797.13,86098,0,0
390,2021-07-07,1796.16,1809.84,1793.86,1803.66,90874,0,0
391,2021-07-08,1803.71,1818.34,1794.68,1802.36,109734,0,0
392,2021-07-09,1802.87,1812.37,1796.67,1808.28,84814,0,0
393,2021-07-12,1807.69,1810.82,1791.68,1806.12,80802,0,0
394,2021-07-13,1806.3,1817.05,1798.68,1807.6,80616,0,0
395,2021-07-14,1808.06,1829.75,1804.56,1827.42,90106,0,0
396,2021-07-15,1827.29,1834.14,1820.29,1829.5,95900,0,0
397,2021-07-16,1829.69,1832.06,1808.43,1811.55,83819,0,0
398,2021-07-19,1811.64,1817.28,1795.0,1812.76,98311,0,0
399,2021-07-20,1812.88,1824.89,1805.07,1810.33,88402,0,0
400,2021-07-21,1810.43,1813.75,1794.68,1803.41,84087,0,0
401,2021-07-22,1803.65,1808.05,1792.77,1806.62,78546,0,0
402,2021-07-23,1806.9,1810.31,1790.11,1802.04,72717,0,0
403,2021-07-26,1802.25,1811.49,1796.41,1797.47,78561,0,0
404,2021-07-27,1798.07,1805.27,1793.68,1798.92,85619,0,0
405,2021-07-28,1800.04,1809.79,1792.44,1806.96,82360,0,0
406,2021-07-29,1807.31,1832.65,1807.12,1827.97,78205,0,0
407,2021-07-30,1828.52,1831.28,1810.3,1814.09,73216,0,0
408,2021-08-02,1813.83,1819.56,1805.8,1813.48,77396,0,0
409,2021-08-03,1813.11,1815.02,1807.15,1810.31,70245,0,0
410,2021-08-04,1810.31,1831.72,1806.43,1811.82,74118,0,0
411,2021-08-05,1812.05,1814.88,1797.84,1804.03,66207,0,0
412,2021-08-06,1804.62,1804.77,1758.68,1763.44,81646,0,0
413,2021-08-09,1764.43,1764.46,1679.17,1729.47,113113,0,0
414,2021-08-10,1729.68,1738.31,1717.74,1729.1,80607,0,0
415,2021-08-11,1729.43,1754.41,1724.03,1751.54,88240,0,0
416,2021-08-12,1751.26,1758.18,1741.64,1752.64,73606,0,0
417,2021-08-13,1752.99,1779.93,1751.73,1779.38,68342,0,0
418,2021-08-16,1779.9,1789.27,1770.82,1787.11,81146,0,0
419,2021-08-17,1787.16,1795.51,1780.56,1785.93,77055,0,0
